"OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"USGS-MS","USGS Mississippi Water Science Center","USGS-341948090160201","E0053  QUITMAN","Well",NA,"08030204",NA,NA,NA,NA,34.3301097,-90.2673157,NA,"5","seconds","Interpolated from MAP.","NAD83",163,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","119","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19820605,119,"ft",119,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342002090185201","E0054  QUITMAN","Well",NA,"08030204",NA,NA,NA,NA,34.333998,-90.3145391,NA,"5","seconds","Interpolated from MAP.","NAD83",160,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","119","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19850101,110,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342054090155001","C0062  QUITMAN","Well",NA,"08030204",NA,NA,NA,NA,34.3484426,-90.2639824,NA,"5","seconds","Interpolated from MAP.","NAD83",165,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","119","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19570701,102,"ft",102,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342116090212101","B0021  QUITMAN","Well",NA,"08030204",NA,NA,NA,NA,34.3545527,-90.3559292,NA,"5","seconds","Interpolated from MAP.","NAD83",165,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","119","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19920424,110,"ft",110,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342130090143701","C0011  QUITMAN","Well",NA,"08030204",NA,NA,NA,NA,34.3584425,-90.2437043,NA,"5","seconds","Interpolated from MAP.","NAD83",165,"feet",10,"feet","Unknown.","NGVD29","US","28","119","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19550925,1532,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342135090162501","C0026  QUITMAN","Well",NA,"08030204",NA,NA,NA,NA,34.3587722,-90.2737389,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",163,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","119","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19670915,1524,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342303090184901","C0063  QUITMAN","Well",NA,"08030204",NA,NA,NA,NA,34.3842747,-90.3137062,NA,"5","seconds","Interpolated from MAP.","NAD83",165,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","119","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19840101,120,"ft",120,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342328090273700","YAZOO PASS AT RICH MS","Stream",NA,"08030204",NA,NA,NA,NA,34.3911111,-90.4602778,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342335090152501","C0024  QUITMAN","Well",NA,"08030204",NA,NA,NA,NA,34.3934167,-90.2583056,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",163,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","119","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19660401,1466,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342400090322001","C0111  COAHOMA","Well",NA,"08030204",NA,NA,NA,NA,34.3981622,-90.447321,NA,"5","seconds","Interpolated from MAP.","NAD83",181,"feet",10,"feet","Unknown.","NGVD29","US","28","027","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19390525,1837,"ft",1844,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342510090183500","UNNAMED TRIBUTARY WHITE OAK BAYOU NR SLEDGE, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.4191667,-90.31,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342615090144201","A0056  QUITMAN","Well",NA,"08030204",NA,NA,NA,NA,34.4376074,-90.2450936,NA,"5","seconds","Interpolated from MAP.","NAD83",162,"feet",10,"feet","Unknown.","NGVD29","US","28","119","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,NA,90,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342616090130001","A0010  QUITMAN","Well",NA,"08030204",NA,NA,NA,NA,34.4327556,-90.2195278,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",167,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","119","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19600101,1480,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342618090294835","MOON LAKE NR LULA","Lake, Reservoir, Impoundment",NA,"08030204",NA,NA,NA,NA,34.4384388,-90.4967675,NA,"5","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342626090151501","A0068  QUITMAN","Well",NA,"08030204",NA,NA,NA,NA,34.4406629,-90.2542604,NA,"5","seconds","Interpolated from MAP.","NAD83",165,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","119","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19830101,105,"ft",105,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342630090142600","YELLOW LAKE BAYOU AT SLEDGE, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.4416667,-90.2405556,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342706090190501","N0022  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.4506622,-90.3181513,NA,"5","seconds","Interpolated from MAP.","NAD83",173,"feet",10,"feet","Unknown.","NGVD29","US","28","143","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19800327,100,"ft",100,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342715090283101","A0008  COAHOMA","Well",NA,"08030204",NA,NA,NA,NA,34.45385,-90.4757667,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",180,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","027","Mississippi embayment aquifer system","Meridian Sand Member of Tallahatta Formation",NA,19680101,1063,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342729090115601","A0002  QUITMAN","Well",NA,"08030204",NA,NA,NA,NA,34.4581625,-90.1989819,NA,"5","seconds","Interpolated from MAP.","NAD83",174,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US","28","119","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19550101,101,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342734090294701","A0022  COAHOMA","Well",NA,"08030204",NA,NA,NA,NA,34.4606607,-90.4951011,NA,"5","seconds","Interpolated from MAP.","NAD83",183,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US","28","027","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19870701,115,"ft",115,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342805090125301","A0040  QUITMAN","Well",NA,"08030204",NA,NA,NA,NA,34.4692733,-90.2148155,NA,"5","seconds","Interpolated from MAP.","NAD83",171,"feet",10,"feet","Unknown.","NGVD29","US","28","119","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,NA,30,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342815090195500","UNNAMED TRIBUTARY TWELVEMILE BAYOU NR TIBBS, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.4708333,-90.3319444,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342852090262801","M0016  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.4812162,-90.4412109,NA,"5","seconds","Interpolated from MAP.","NAD83",175,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19780510,105,"ft",105,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342919090134001","A0013  QUITMAN","Well",NA,"08030204",NA,NA,NA,NA,34.4891944,-90.2306667,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",171,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","119","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19680201,1490,"ft",1510,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343003089561701","G0028  PANOLA","Well",NA,"08030204",NA,NA,NA,NA,34.5022028,-89.9375444,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",370,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US","28","107","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19731001,1269,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343024090191601","N0006  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.5096833,-90.3215917,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",165,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19740903,1680,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343036090190801","K0034  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.5101054,-90.3189851,NA,"5","seconds","Interpolated from MAP.","NAD83",175,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19810101,100,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343044089561601","C0006  PANOLA","Well",NA,"08030204",NA,NA,NA,NA,34.5112164,-89.9400895,NA,"10","seconds","Interpolated from MAP.","NAD83",356,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US","28","107","Mississippi embayment aquifer system","Sparta Sand",NA,19630101,204,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343100090261001","J0052  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.5248265,-90.4378778,NA,"1","minutes","Interpolated from MAP.","NAD83",180,"feet",1.6,"feet","Interpolated from Digital Elevation Model","NAVD88","US","28","143","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19690101,93,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343104090111001","A0005  PANOLA","Well",NA,"08030204",NA,NA,NA,NA,34.5117724,-90.1973155,NA,"5","seconds","Interpolated from MAP.","NAD83",260,"feet",10,"feet","Unknown.","NGVD29","US","28","107","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19791106,110,"ft",110,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343117090261401","J0106  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.5213889,-90.4372222,NA,"1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",178,"feet",2.5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi embayment aquifer system","Sparta Sand",NA,20071107,495,"ft",607,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343131090273801","J0010  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.5248139,-90.4574194,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",185,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi embayment aquifer system","Meridian-Upper Wilcox Aquifer",NA,19720927,1004,"ft",1096,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343420089561002","M0024  TATE","Well",NA,"08030204",NA,NA,NA,NA,34.5663833,-89.9327361,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",320,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","137","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19740410,1060,"ft",1060,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343429090104201","K0001  TATE","Well",NA,"08030204",NA,NA,NA,NA,34.5748265,-90.1784267,NA,"5","seconds","Interpolated from MAP.","NAD83",320,"feet",10,"feet","Unknown.","NGVD29","US","28","137","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19680411,NA,NA,1517,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343501090155101","L0015  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.5837151,-90.2642617,NA,"5","seconds","Interpolated from MAP.","NAD83",220,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19830301,103,"ft",103,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343520089501001","H0091  TATE","Well",NA,"08030204",NA,NA,NA,NA,34.6048111,-89.8372778,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",360,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","137","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19660101,1070,"ft",1076,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343540090255101","J0029  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.5945473,-90.4309334,NA,"5","seconds","Interpolated from MAP.","NAD83",180,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19870301,110,"ft",110,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343553090165700","SEVENMILE BAYOU NR DUBBS MS","Stream",NA,"08030204",NA,NA,NA,NA,34.5972222,-90.2827778,24000,"1","seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343606090043301","F0001  TATE","Well",NA,"08030204",NA,NA,NA,NA,34.6017704,-90.075925,NA,"5","seconds","Interpolated from MAP.","NAD83",325,"feet",10,"feet","Unknown.","NGVD29","US","28","137","Mississippi embayment aquifer system","Meridian-Upper Wilcox Aquifer",NA,19680212,900,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343606090043302","F0048  TATE","Well",NA,"08030204",NA,NA,NA,NA,34.6191111,-90.0812778,NA,"0.1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",341,"feet",5,"feet","Global Positioning System.","NAVD88","US","28","137","Mississippi embayment aquifer system","Sparta Sand",NA,19790801,316,"ft",321,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343612090275501","F0003  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.6034358,-90.465379,NA,"5","seconds","Interpolated from MAP.","NAD83",185,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19620101,109,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343650090154201","H0008  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.6145478,-90.2523172,NA,"10","seconds","Interpolated from MAP.","NAD83",181,"feet",1.6,"feet","Interpolated from Digital Elevation Model","NAVD88","US","28","143","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19700101,105,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343702089572301","G0061  TATE","Well",NA,"08030204",NA,NA,NA,NA,34.6162,-89.9556333,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",268,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","137","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19730101,1167,"ft",1197,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343710090174501","H0003  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.6177222,-90.3024444,24000,"0.1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",185,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi River Valley alluvial aquifer","Holocene Alluvium",NA,19690101,112,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343729089574801","G0010  TATE","Well",NA,"08030204",NA,NA,NA,NA,34.6248252,-89.9634232,NA,"10","seconds","Interpolated from MAP.","NAD83",280,"feet",10,"feet","Unknown.","NGVD29","US","28","137","Mississippi embayment aquifer system","Sparta Sand",NA,19580101,133,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343814089580601","G0062  TATE","Well",NA,"08030204",NA,NA,NA,NA,34.6146417,-89.9556583,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",250,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","137","Mississippi embayment aquifer system","Wilcox Aquifer, Middle",NA,19730601,1182,"ft",1185,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343829090233301","G0027  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.6409889,-90.3918333,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",190,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19761007,1680,"ft",1816,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343842089531701","G0147  TATE","Well",NA,"08030204",NA,NA,NA,NA,34.645,-89.8880556,NA,"0.1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",354,"feet",5,"feet","Global Positioning System.","NAVD88","US","28","137","Mississippi embayment aquifer system","Sparta Sand",NA,NA,160,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343843090200401","G0040  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.64538,-90.334542,NA,"5","seconds","Interpolated from MAP.","NAD83",185,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19920813,110,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343843090212201","G0012  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.6469778,-90.3579889,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",175,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19721128,1737,"ft",1816,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343850090250501","F0004  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.6534349,-90.4281558,NA,"1","minutes","Interpolated from MAP.","NAD83",190,"feet",1.6,"feet","Interpolated from Digital Elevation Model","NAVD88","US","28","143","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19580101,112,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344005090170601","H0001  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.6717685,-90.2987078,NA,"5","seconds","Interpolated from MAP.","NAD83",184,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19540101,123,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344105090215101","D0042  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.6848234,-90.3642653,NA,"5","seconds","Interpolated from MAP.","NAD83",190,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19920101,115,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344105090222601","D0101  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.6848234,-90.3739878,NA,"5","seconds","Interpolated from MAP.","NAD83",190,"feet",10,"feet","Unknown.","NGVD29","US","28","143","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19540101,1805,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344114090223901","D0018  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.6852333,-90.37825,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",193,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi embayment aquifer system","Meridian-Upper Wilcox Aquifer",NA,19640101,1800,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344118089582901","B0006  TATE","Well",NA,"08030204",NA,NA,NA,NA,34.6882333,-89.9747556,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",280,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","137","Mississippi embayment aquifer system","Sparta Sand",NA,19671221,158,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344129089581501","B0002  TATE","Well",NA,"08030204",NA,NA,NA,NA,34.6885972,-89.9748944,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",270,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US","28","137","Mississippi embayment aquifer system","Sparta Sand",NA,19540901,160,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344135090075001","A0079  TATE","Well",NA,"08030204",NA,NA,NA,NA,34.6930556,-90.1305556,NA,"0.1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",342,"feet",5,"feet","Global Positioning System.","NAVD88","US","28","137","Mississippi embayment aquifer system","Sparta Sand",NA,19680101,220,"ft",220,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344207090074801","A0009  TATE","Well",NA,"08030204",NA,NA,NA,NA,34.6935528,-90.1306889,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",300,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US","28","137","Mississippi embayment aquifer system","Sparta Sand",NA,19660101,314,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344213089361001","N0027  MARSHALL","Well",NA,"08030204",NA,NA,NA,NA,34.7037102,-89.6028605,NA,"10","seconds","Interpolated from MAP.","NAD83",460,"feet",10,"feet","Unknown.","NGVD29","US","28","093","Mississippi embayment aquifer system","Tallahatta Formation",NA,19670101,145,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344216090144001","E0039  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.7045458,-90.2445399,NA,"5","seconds","Interpolated from MAP.","NAD83",190,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19920812,110,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344219090142401","E0045  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.7052778,-90.24,NA,"1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",190,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi embayment aquifer system","Sparta Sand",NA,20071102,360,"ft",366,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344225090115801","A0052  TATE","Well",NA,"08030204",NA,NA,NA,NA,34.7070458,-90.199539,NA,"5","seconds","Interpolated from MAP.","NAD83",185,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","137","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19850101,100,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344233090223501","D0017  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.7092673,-90.376488,NA,"5","seconds","Interpolated from MAP.","NAD83",193,"feet",10,"feet","Unknown.","NGVD29","US","28","143","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19600929,1813,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344402090041101","K0087  DESOTO","Well",NA,"08030204",NA,NA,NA,NA,34.7339897,-90.0698144,NA,"5","seconds","Interpolated from MAP.","NAD83",243,"feet",10,"feet","Unknown.","NGVD29","US","28","033","Mississippi embayment aquifer system","Wilcox Aquifer, Lower",NA,19731009,1450,"ft",1590,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344417090185401","D0034  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.7412113,-90.3098197,NA,"5","seconds","Interpolated from MAP.","NAD83",190,"feet",10,"feet","Unknown.","NGVD29","US","28","143","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19840622,100,"ft",100,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344433090211301","D0003  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.7426,-90.3537098,NA,"5","seconds","Interpolated from MAP.","NAD83",196,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19540101,115,"ft",NA,NA,"NWIS"
