"OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-288END02","ENID LAKE","Reservoir","NEAR ENID NEAR PLUM POINT RECREATION AREA","08030203",NA,NA,NA,NA,34.14719444,-89.85355556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","161",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-288END03","ENID LAKE","Reservoir","NEAR SHUFORD NEAR WATER VALLEY LANDING RECREATION AREA","08030203",NA,NA,NA,NA,34.15147222,-89.78697222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","161",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-288END04","ENID LAKE","Reservoir","NEAR WATER VALLEY NEAR BYNUM CREEK RECREATION AREA","08030203",NA,NA,NA,NA,34.16816667,-89.73033333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-A0710016","FOURMILE BRANCH","River/Stream","NEAR OXFORD 700M DOWNSTREAM OF HWY 334","08030203",NA,NA,NA,NA,34.3235,-89.47780556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ043","LONG CREEK","River/Stream","NEAR POPE 175M UPSTREAM OF BENSON RD","08030203",NA,NA,NA,NA,34.21452778,-89.98036111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ045","BYNUM CREEK","River/Stream","NEAR SHUFORD 250M UPSTREAM OF HWY 315 BRIDGE","08030203",NA,NA,NA,NA,34.22766667,-89.73925,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ062","BURNEY BRANCH","River/Stream","NEAR OXFORD 100M UPSTREAM OF FUDGETOWN RD","08030203",NA,NA,NA,NA,34.28855556,-89.50788889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ223","SHELTON CREEK","River/Stream","NEAR CROWDER 150M UPSTREAM OF CREVI RD","08030203",NA,NA,NA,NA,34.15158333,-90.07397222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ227","SPLINTER CREEK","River/Stream","NEAR SPRINGDALE 200M UPSTREAM OF HWY 328","08030203",NA,NA,NA,NA,34.23672222,-89.63594444,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ241","DAVIS CREEK","River/Stream","NEAR SPRINGDALE 75M UPSTREAM OF HWY 328","08030203",NA,NA,NA,NA,34.23558333,-89.68016667,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ394","COURTNEY CREEK","River/Stream","NEAR TAYLOR 175M UPSTREAM OF HWY 7","08030203",NA,NA,NA,NA,34.25133333,-89.55052778,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ395","HUMPHREYS CREEK","River/Stream","NEAR TAYLOR 150M UPSTREAM OF HWY 7","08030203",NA,NA,NA,NA,34.24163889,-89.56633333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279140","LAKE CORMORANT BAYOU NR LAKE CORMORANT, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.8603755,-90.2145396,24000,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279144","DUCKPOND BAYOU NEAR EUDORA MS","Stream",NA,"08030204",NA,NA,NA,NA,34.8606532,-90.193428,24000,5,"seconds","Interpolated from MAP.","NAD83",202,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279299","BUCK ISLAND BAYOU NR PRICHARD, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.7073235,-90.2409288,24000,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279300","COLDWATER RIVER AT PRICHARD, MS","Stream",NA,"08030204",1214,"sq mi",NA,NA,34.6995459,-90.2312063,NA,5,"seconds","Interpolated from MAP.","NAD83",156.22,"feet",10,"feet","Unknown.","NGVD29","US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279620","ARKABUTLA CREEK AT PRICHARD, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.609025,-90.207625,24000,0.5,"seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","137",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279680","WHITE OAK BAYOU NEAR LITTLE TEXAS, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.6267889,-90.3132806,24000,0.5,"seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279748","WHITE OAK BAYOU AT MCDONALD RD NEAR TIBBS, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.5164941,-90.3214852,24000,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279800","COLDWATER RIVER (POMPEY DITCH) NR SLEDGE, MS","Stream",NA,"08030204",1404,"sq mi",1404,"sq mi",34.4389962,-90.2581494,NA,5,"seconds","Interpolated from MAP.","NAD83",146.09,"feet",10,"feet","Unknown.","NGVD29","US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279836","ARK BAYOU NEAR TIBBS, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.4555556,-90.3722222,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279900","COLDWATER RIVER NR DARLING, MS","Stream",NA,"08030204",1620,"sq mi",NA,NA,34.3612199,-90.2892609,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279937","DAVID BAYOU NR SLEDGE, MS","Stream",NA,"08030204",28,"sq mi",NA,NA,34.4206633,-90.2339822,NA,5,"seconds","Interpolated from MAP.","NAD83",154,"feet",10,"feet","Unknown.","NGVD29","US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279950","COLDWATER RIVER AT MARKS, MS","Stream",NA,"08030204",1898.28,"sq mi",NA,NA,34.2562224,-90.2659263,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342328090273700","YAZOO PASS AT RICH MS","Stream",NA,"08030204",NA,NA,NA,NA,34.3911111,-90.4602778,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342510090183500","UNNAMED TRIBUTARY WHITE OAK BAYOU NR SLEDGE, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.4191667,-90.31,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342630090142600","YELLOW LAKE BAYOU AT SLEDGE, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.4416667,-90.2405556,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-342815090195500","UNNAMED TRIBUTARY TWELVEMILE BAYOU NR TIBBS, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.4708333,-90.3319444,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343553090165700","SEVENMILE BAYOU NR DUBBS MS","Stream",NA,"08030204",NA,NA,NA,NA,34.5972222,-90.2827778,24000,1,"seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-343710090174501","H0003  TUNICA","Well",NA,"08030204",NA,NA,NA,NA,34.6177222,-90.3024444,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",185,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143","Mississippi River Valley alluvial aquifer","Holocene Alluvium",NA,19690101,112,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344516090164400","FLOYD BAYOU NEAR GREEN RIVER MS","Stream",NA,"08030204",NA,NA,NA,NA,34.7544444,-90.2788889,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",192,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344529090115500","UNNAMED TRIBUTARY COLDWATER RIVER NR PRICHARD, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.7580556,-90.1986111,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344614089264701","P0078  MARSHALL","Well",NA,"08030204",NA,NA,NA,NA,34.7698083,-89.4465833,24000,0.1,"seconds","Differentially corrected Global Positioning System.","NAD83",583,"feet",5,"feet","Interpolated from topographic map.","NAVD88","US","28","093","Mississippi embayment aquifer system","Cenozoic Erathem","Confined single aquifer",19890414,340,"ft",355,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-345220089462301","D0005  MARSHALL","Well",NA,"08030204",NA,NA,NA,NA,34.8718944,-89.6879333,NA,0.1,"seconds","Differentially corrected Global Positioning System.","NAD83",350,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US","28","093","Southeastern Coastal Plain aquifer system","Ripley Formation",NA,19690101,1640,"ft",NA,NA,"NWIS"
"21MSWQ","MS Dept. of Environmental Quality","21MSWQ-YZ615","WALNUT LAKE","Lake","NEAR SARAH-","08030204",NA,NA,NA,NA,34.5828888,-90.274472,NA,NA,NA,"Unknown","UNKWN",0,"ft",NA,NA,NA,"Unknown","US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-111B94","SIXMILE LAKE","Lake","AT SOUTH END OF LAKE NEAR BRIDGE AT SIXMILE LAKE ROAD","08030204",NA,NA,NA,NA,34.446556,-90.348747,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-111C92","SHORT FORK CREEK","River/Stream","NEAR HERNANDO DOWNSTREAM OF HOLLY SPRINGS ROAD","08030204",NA,NA,NA,NA,34.79546,-89.89655,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-111F07","ARKABUTLA CREEK","River/Stream","100M UPSTREAM OF MS310","08030204",NA,NA,NA,NA,34.509665,-90.039285,24000,40,"ft","Interpolation-Map","WGS84",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-303ARK01","ARKABUTLA LAKE","Reservoir","NEAR ARKABUTLA NEAR DAM","08030204",NA,NA,NA,NA,34.76216667,-90.11438889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-303ARK02","ARKABUTLA LAKE","Reservoir","NEAR EUDORA NEAR PLANTATION POINT PUBLIC USE AREA","08030204",NA,NA,NA,NA,34.78786111,-90.10983333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-303ARK03","ARKABUTLA LAKE","Reservoir","NEAR ARKABUTLA NEAR KELLYS CROSSING PUBLIC USE AREA","08030204",NA,NA,NA,NA,34.73130556,-90.10108333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-303ARK04","ARKABUTLA LAKE","Reservoir","NEAR COLDWATER NEAR HICKAHALA/COLDWATER CONFLUENCE","08030204",NA,NA,NA,NA,34.71177778,-90.03836111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","137",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-A0270015","YAZOO PASS","River/Stream","AT MONTY WELCH ROAD","08030204",NA,NA,NA,NA,34.390932,-90.460269,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","027",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ007","CAMP CREEK CANAL","Canal Transport","NEAR OLIVE BRANCH 200M UPSTREAM OF COLLEGE RD.","08030204",NA,NA,NA,NA,34.92130556,-89.87041667,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ010","RED BANKS CREEK","River/Stream","NEAR COCKRUM 20M UPSTREAM OF RED BANKS RD","08030204",NA,NA,NA,NA,34.80154,-89.75774,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ015","HICKAHALA CREEK","River/Stream","NEAR SENATOBIA 150M UPSTREAM OF HALLS MILL RD 2 MILES EAST OF I-55","08030204",NA,NA,NA,NA,34.63211111,-89.92308333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","137",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ016","JAMES WOLF CANAL","Canal Transport","NEAR BARR 300M UPSTREAM OF HWY 4","08030204",NA,NA,NA,NA,34.61413889,-89.81905556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","137",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ222","ROCK CREEK","River/Stream","NEAR ARKABUTLA 145M UPSTREAM OF BEND RD","08030204",NA,NA,NA,NA,34.72202778,-90.15522222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","137",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ225","MUSSACUNA CREEK","River/Stream","NEAR HERNANDO 250M UPSTREAM OF ROBERTSON GIN RD","08030204",NA,NA,NA,NA,34.78888889,-90.02180556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ291","MOON LAKE","Lake","NEAR LULA AT UPPER END OF LAKE NEAR HWY 49","08030204",NA,NA,NA,NA,34.45275,-90.50919444,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","027",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ292","MOON LAKE","Lake","NEAR DELTA WEST OF ALCORN ISLAND NEAR MOON LAKE RD","08030204",NA,NA,NA,NA,34.41,-90.54813889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","027",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ431","MOON LAKE","Lake","NEAR LULA EAST OF ALCORN ISLAND NEAR MOON LAKE RD","08030204",NA,NA,NA,NA,34.42027778,-90.50583333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","027",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ448","HICKAHALA CREEK","River/Stream","NEAR BARR 100M UPSTREAM OF HWY 305","08030204",NA,NA,NA,NA,34.64141667,-89.80966667,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","137",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ615","WALNUT LAKE","Lake","NEAR SARAH NORTH OF SARAH ROAD BRIDGE","08030204",NA,NA,NA,NA,34.58288889,-90.27447222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07273610","PANOLA QUITMAN FLOODWAY NEAR CHARLESTON, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0342798,-90.1253677,24000,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279970","BOBO BAYOU AT BOBO, MISS.","Stream",NA,"08030202",92,"sq mi",NA,NA,34.283444,-90.1756477,NA,5,"seconds","Interpolated from MAP.","NAD83",140.92,"feet",10,"feet","Unknown.","NGVD29","US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280250","TILLATOBA CREEK SOUTHEAST OF OAKLAND, MISS.","Stream",NA,"08030202",NA,NA,NA,NA,34.0265012,-89.8650888,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","161",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280264","TILLATOBA CREEK NEAR TILLATOBA, MISS.","Stream",NA,"08030202",NA,NA,NA,NA,34.0178905,-89.9167557,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","161",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280270","TILLATOBA CREEK BL OAKLAND, MS","Stream",NA,"08030202",37.1,"sq mi",37.1,"sq mi",33.9945576,-89.9534225,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280275","DAVIS CREEK NEAR SCOBEY, MISS.","Stream",NA,"08030202",NA,NA,NA,NA,33.933447,-89.880088,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","161",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280280","DAVIS CREEK NEAR TILLATOBA, MISS.","Stream",NA,"08030202",NA,NA,NA,NA,33.9240028,-89.9200882,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","161",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280285","SOUTH FORK TILLATOBA CREEK SW OF TILLATOBA, MISS","Stream",NA,"08030202",NA,NA,NA,NA,33.9320583,-89.9445328,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280290","SIMMONS CREEK NEAR TILLATOBA, MISS.","Stream",NA,"08030202",NA,NA,NA,NA,33.975113,-89.8650884,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","161",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280295","SIMMONS CREEK AT TILLATOBA, MISS.","Stream",NA,"08030202",17.6,"sq mi",NA,NA,33.9681688,-89.9025886,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","161",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280330","SOUTH FORK TILLATOBA CREEK NEAR TILLATOBA, MISS.","Stream",NA,"08030202",NA,NA,NA,NA,33.9598358,-89.9600888,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280340","SOUTH FORK TILLATOBA CREEK NR CHARLESTON, MS","Stream",NA,"08030202",53.9,"sq mi",53.9,"sq mi",33.9784468,-89.9792558,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
