"OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ043","LONG CREEK","River/Stream","NEAR POPE 175M UPSTREAM OF BENSON RD","08030203",NA,NA,NA,NA,34.21452778,-89.98036111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ045","BYNUM CREEK","River/Stream","NEAR SHUFORD 250M UPSTREAM OF HWY 315 BRIDGE","08030203",NA,NA,NA,NA,34.22766667,-89.73925,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ062","BURNEY BRANCH","River/Stream","NEAR OXFORD 100M UPSTREAM OF FUDGETOWN RD","08030203",NA,NA,NA,NA,34.28855556,-89.50788889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ223","SHELTON CREEK","River/Stream","NEAR CROWDER 150M UPSTREAM OF CREVI RD","08030203",NA,NA,NA,NA,34.15158333,-90.07397222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ227","SPLINTER CREEK","River/Stream","NEAR SPRINGDALE 200M UPSTREAM OF HWY 328","08030203",NA,NA,NA,NA,34.23672222,-89.63594444,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ241","DAVIS CREEK","River/Stream","NEAR SPRINGDALE 75M UPSTREAM OF HWY 328","08030203",NA,NA,NA,NA,34.23558333,-89.68016667,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ394","COURTNEY CREEK","River/Stream","NEAR TAYLOR 175M UPSTREAM OF HWY 7","08030203",NA,NA,NA,NA,34.25133333,-89.55052778,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ395","HUMPHREYS CREEK","River/Stream","NEAR TAYLOR 150M UPSTREAM OF HWY 7","08030203",NA,NA,NA,NA,34.24163889,-89.56633333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","071",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07278500","COLDWATER RIVER AT ARKABUTLA DAM, MS","Stream",NA,"08030204",1000,"sq mi",1000,"sq mi",34.7573224,-90.12426,NA,5,"seconds","Interpolated from MAP.","NAD83",191.18,"feet",10,"feet","Unknown.","NGVD29","US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279140","LAKE CORMORANT BAYOU NR LAKE CORMORANT, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.8603755,-90.2145396,24000,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279299","BUCK ISLAND BAYOU NR PRICHARD, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.7073235,-90.2409288,24000,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279300","COLDWATER RIVER AT PRICHARD, MS","Stream",NA,"08030204",1214,"sq mi",NA,NA,34.6995459,-90.2312063,NA,5,"seconds","Interpolated from MAP.","NAD83",156.22,"feet",10,"feet","Unknown.","NGVD29","US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279620","ARKABUTLA CREEK AT PRICHARD, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.609025,-90.207625,24000,0.5,"seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","137",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279680","WHITE OAK BAYOU NEAR LITTLE TEXAS, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.6267889,-90.3132806,24000,0.5,"seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279748","WHITE OAK BAYOU AT MCDONALD RD NEAR TIBBS, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.5164941,-90.3214852,24000,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279836","ARK BAYOU NEAR TIBBS, MS","Stream",NA,"08030204",NA,NA,NA,NA,34.4555556,-90.3722222,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279900","COLDWATER RIVER NR DARLING, MS","Stream",NA,"08030204",1620,"sq mi",NA,NA,34.3612199,-90.2892609,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279937","DAVID BAYOU NR SLEDGE, MS","Stream",NA,"08030204",28,"sq mi",NA,NA,34.4206633,-90.2339822,NA,5,"seconds","Interpolated from MAP.","NAD83",154,"feet",10,"feet","Unknown.","NGVD29","US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279950","COLDWATER RIVER AT MARKS, MS","Stream",NA,"08030204",1898.28,"sq mi",NA,NA,34.2562224,-90.2659263,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-344516090164400","FLOYD BAYOU NEAR GREEN RIVER MS","Stream",NA,"08030204",NA,NA,NA,NA,34.7544444,-90.2788889,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",192,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-111B94","SIXMILE LAKE","Lake","AT SOUTH END OF LAKE NEAR BRIDGE AT SIXMILE LAKE ROAD","08030204",NA,NA,NA,NA,34.446556,-90.348747,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-111C92","SHORT FORK CREEK","River/Stream","NEAR HERNANDO DOWNSTREAM OF HOLLY SPRINGS ROAD","08030204",NA,NA,NA,NA,34.79546,-89.89655,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-111F07","ARKABUTLA CREEK","River/Stream","100M UPSTREAM OF MS310","08030204",NA,NA,NA,NA,34.509665,-90.039285,24000,40,"ft","Interpolation-Map","WGS84",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-303ARK01","ARKABUTLA LAKE","Reservoir","NEAR ARKABUTLA NEAR DAM","08030204",NA,NA,NA,NA,34.76216667,-90.11438889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-303ARK02","ARKABUTLA LAKE","Reservoir","NEAR EUDORA NEAR PLANTATION POINT PUBLIC USE AREA","08030204",NA,NA,NA,NA,34.78786111,-90.10983333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-303ARK03","ARKABUTLA LAKE","Reservoir","NEAR ARKABUTLA NEAR KELLYS CROSSING PUBLIC USE AREA","08030204",NA,NA,NA,NA,34.73130556,-90.10108333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-303ARK04","ARKABUTLA LAKE","Reservoir","NEAR COLDWATER NEAR HICKAHALA/COLDWATER CONFLUENCE","08030204",NA,NA,NA,NA,34.71177778,-90.03836111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","137",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-A0270015","YAZOO PASS","River/Stream","AT MONTY WELCH ROAD","08030204",NA,NA,NA,NA,34.390932,-90.460269,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","027",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ007","CAMP CREEK CANAL","Canal Transport","NEAR OLIVE BRANCH 200M UPSTREAM OF COLLEGE RD.","08030204",NA,NA,NA,NA,34.92130556,-89.87041667,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ010","RED BANKS CREEK","River/Stream","NEAR COCKRUM 20M UPSTREAM OF RED BANKS RD","08030204",NA,NA,NA,NA,34.80154,-89.75774,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ015","HICKAHALA CREEK","River/Stream","NEAR SENATOBIA 150M UPSTREAM OF HALLS MILL RD 2 MILES EAST OF I-55","08030204",NA,NA,NA,NA,34.63211111,-89.92308333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","137",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ016","JAMES WOLF CANAL","Canal Transport","NEAR BARR 300M UPSTREAM OF HWY 4","08030204",NA,NA,NA,NA,34.61413889,-89.81905556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","137",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ222","ROCK CREEK","River/Stream","NEAR ARKABUTLA 145M UPSTREAM OF BEND RD","08030204",NA,NA,NA,NA,34.72202778,-90.15522222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","137",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ225","MUSSACUNA CREEK","River/Stream","NEAR HERNANDO 250M UPSTREAM OF ROBERTSON GIN RD","08030204",NA,NA,NA,NA,34.78888889,-90.02180556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","033",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ291","MOON LAKE","Lake","NEAR LULA AT UPPER END OF LAKE NEAR HWY 49","08030204",NA,NA,NA,NA,34.45275,-90.50919444,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","027",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ292","MOON LAKE","Lake","NEAR DELTA WEST OF ALCORN ISLAND NEAR MOON LAKE RD","08030204",NA,NA,NA,NA,34.41,-90.54813889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","027",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ431","MOON LAKE","Lake","NEAR LULA EAST OF ALCORN ISLAND NEAR MOON LAKE RD","08030204",NA,NA,NA,NA,34.42027778,-90.50583333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","027",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ448","HICKAHALA CREEK","River/Stream","NEAR BARR 100M UPSTREAM OF HWY 305","08030204",NA,NA,NA,NA,34.64141667,-89.80966667,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","137",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ615","WALNUT LAKE","Lake","NEAR SARAH NORTH OF SARAH ROAD BRIDGE","08030204",NA,NA,NA,NA,34.58288889,-90.27447222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","143",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"NARS","EPA National Aquatic Resource Survey Data","NARS-OWW04440-0985","Coldwater River","River/Stream","SITE TYPE is EASTPROB/Strahler Stream Order is 3/Station Weight (km): 2880.9135/IBI Score: 43.217/OE Taxa Loss: 0.743","08030204",NA,NA,NA,NA,34.85,-89.39,NA,NA,NA,"Interpolation-Digital Map Source (Tiger)","NAD83",0,"ft",NA,NA,NA,"Unknown","US","28","093",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"NARS_WQX","EPA National Aquatic Resources Survey (NARS)","NARS_WQX-OWW04440-0985","COLDWATER RIVER","River/Stream","STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""EASTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""East"";INDXVIS_EXTENT=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2004"";INDEXVIS_CHEM=""1"";SAMPBENT=""YES"";INDEX_SAMPTYPE=""REACHWIDE"";INDEXYR_BENT=""2004"";INDEXVIS_BENT=""1"";INDXVIS_BENT=""YES"";INDXVIS_PHAB=""YES"";INDEXYR_PHAB=""2004"";INDEXVIS_PHAB=""1"";EPAREGION=""REGION__4"";WESTEAST=""EAST"";RT_WSA=""S"";WSAREA=""44.3"";ECO3=""74"";ECO3_NM=""MISSISSIPPI VALLEY LOESS PLAINS"";ECOWSA9=""CPL"";ECOWSA3=""PLNLOW"";NAECO3=""8.3.6"";NAECO2=""8.3"";NAECO2_NM=""SOUTHEASTERN USA PLAINS"";NAECO1=""8"";ECOREPORT=""SOUTHEASTERN USA PLAINS"";HUC2=""08"";HUC4=""0803"";HUC6=""080302"";HUC8_NM=""COLDWATER"" See WSA publication EPA841-B-06-002 for description of description fields.","08030204",NA,NA,NA,NA,34.858474,-89.391517,NA,NA,NA,"GPS-Unspecified","WGS84",137,"m",NA,NA,"Other","NGVD29","US","28","093",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07273610","PANOLA QUITMAN FLOODWAY NEAR CHARLESTON, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0342798,-90.1253677,24000,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07279970","BOBO BAYOU AT BOBO, MISS.","Stream",NA,"08030202",92,"sq mi",NA,NA,34.283444,-90.1756477,NA,5,"seconds","Interpolated from MAP.","NAD83",140.92,"feet",10,"feet","Unknown.","NGVD29","US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280000","TALLAHATCHIE RIVER NR LAMBERT, MS","Stream",NA,"08030202",1980,"sq mi",1980,"sq mi",34.1806676,-90.2153694,NA,5,"seconds","Interpolated from MAP.","NAD83",123.83,"feet",10,"feet","Unknown.","NGVD29","US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280555","TILLATOBA CREEK WEST OF CHARLESTON MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0019444,-90.1272222,2400,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280690","OPOSSUM BAYOU AT BRAZIL, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0246667,-90.2812222,24000,0.1,"seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280695","MUDDY BAYOU AT MELTON ROAD NEAR STOVER, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0287917,-90.2249611,24000,0.5,"seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280809","CASSIDY BAYOU AT HIGHWAY 322 NEAR CLARKSDALE, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.15325,-90.4408889,24000,0.1,"seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280810","CASSIDY BAYOU NEAR MATTSON, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.1395551,-90.4548178,24000,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280851","CASSIDY BAYOU EAST OF VANCE, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0840013,-90.3209255,24000,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07281000","TALLAHATCHIE RIVER AT SWAN LAKE, MS","Stream",NA,"08030202",5130,"sq mi",5130,"sq mi",33.859837,-90.2764772,NA,5,"seconds","Interpolated from MAP.","NAD83",113.38,"feet",10,"feet","Unknown.","NGVD29","US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07281600","TALLAHATCHIE RIVER AT MONEY, MS","Stream",NA,"08030202",5221,"sq mi",5221,"sq mi",33.6513889,-90.2111111,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",98.98,"feet",0.1,"feet","Level or other surveyed method.","NGVD29","US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-335919090133600","OPOSSUM BAYOU NR WEBB, MS","Stream",NA,"08030202",NA,NA,NA,NA,33.9886111,-90.2266667,24000,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-340157090071200","UNNAMED TRIB PANOLA FLOODWAY NEAR CHARLESTON MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0325,-90.12,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-340423090210800","HOPSON BAYOU AT VANCE MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0730556,-90.3522222,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",160,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-341640090055100","UNNAMED TRIB TALLAHATCHIE R NR LOCKE STATION, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.2775,-90.0977778,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-341701090113300","ASH LOG BAYOU NEAR BOBO MS","Stream",NA,"08030202",NA,NA,NA,NA,34.2836111,-90.1925,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",165,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-112B40","TILLATOBA CREEK","River/Stream","NEAR TILLATOBA 100 M UPSTREAM OF BREWER ROAD","08030202",NA,NA,NA,NA,33.994256,-89.951891,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-D031","BOBO BAYOU","River/Stream","AT HWY 278","08030202",NA,NA,NA,NA,34.284037,-90.175854,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ049","NORTH FORK TILLATOBA CREEK","River/Stream","NEAR CHARLESTON 225M DOWNSTREAM OF TEASDALE RD","08030202",NA,NA,NA,NA,34.03683333,-90.05197222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07285500","YALOBUSHA RIVER AT GRENADA, MS","Stream",NA,"08030205",1550,"sq mi",1550,"sq mi",33.7877778,-89.8097222,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",152.03,"feet",0.1,"feet","Level or other surveyed method.","NGVD29","US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07286006","ASCALMORE CREEK NEAR MACEL MS","Stream",NA,"08030205",NA,NA,NA,NA,33.8388889,-90.1322222,2400,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
