#
# National Water Information System
# 2019/03/30
#
#
# Date Retrieved: USGS Water Data for the Nation Help System
#
parm_cd	group	parm_nm	epa_equivalence	result_statistical_basis	result_time_basis	result_weight_basis	result_particle_size_basis	result_sample_fraction	result_temperature_basis	CASRN	SRSName	parm_unit
50017	Microbiological	Total coliforms, ONPG-MUG method, water, colonies per 100 milliliters	Not checked					Total		 	Total coliforms	cfu/100ml
50275	Microbiological	Escherichia coli, m-TEC MF method, water, colonies per 100 milliliters	Not checked							68583-22-2	Escherichia coli	cfu/100ml
50278	Microbiological	Escherichia coli, NA-MUG MF method, water, colony forming units per 100 milliliters	Not checked							68583-22-2	Escherichia coli	cfu/100ml
50466	Microbiological	Escherichia coli, m-TEC MF method, bed sediment, dry weight, colony forming units per gram	Not checked			Dry		Bed Sediment		68583-22-2	Escherichia coli	col/gram
50467	Microbiological	Escherichia coli, defined substrate test method (DSTM), bed sediment, dry weight, most probable number per gram	Not checked			Dry		Bed Sediment		68583-22-2	Escherichia coli	MPN/g
50468	Microbiological	Escherichia coli, defined substrate test method (DSTM), water, most probable number per 100 milliliters	Not agree							68583-22-2	Escherichia coli	MPN/100 ml
50469	Microbiological	Fecal coliforms, M-FC MF method, bed sediment, dry weight, colony forming units per gram	Not checked			Dry		Bed Sediment		 	Fecal coliforms	col/gram
50569	Microbiological	Total coliforms, defined substrate test method (DSTM), water, most probable number per 100 milliliters	Not checked					Total		 	Total coliforms	MPN/100 ml
51762	Microbiological	Escherichia coli, water, calibrator cell equivalents per 100 milliliters (CCE/100 mL)	Not checked					Total		68583-22-2	Escherichia coli	CCE/100 mL
51763	Microbiological	Escherichia coli, water, cell equivalents per 100 milliliters (CE/100 mL)	Not checked					Total		68583-22-2	Escherichia coli	CE/100 mL
61213	Microbiological	Total coliforms, water, colonies per 100 milliliters	Agree					Total		 	Total coliforms	cfu/100ml
61214	Microbiological	Fecal streptococci, water, colonies per 100 milliliters	Agree							 	 	cfu/100ml
61215	Microbiological	Fecal coliforms, water, colonies per 100 milliliters	Agree							 	Fecal coliforms	cfu/100ml
61229	Microbiological	Giardia, water, 0.30 micron filter method, cysts per 100 liters	Agree							 	Giardia	cysts/100L
61230	Microbiological	Cryptosporidium, water, 0.30 micron filter method, oocysts per 100 liters	Agree							 	Cryptosporidium	ocyst/100L
62998	Microbiological	Glycol hydrolyzing bacteria, water, colonies per 100 milliliters	USGS use and no use by EPA							 	 	cfu/100ml
62999	Microbiological	Pseudomonas, water, colonies per 100 milliliters	USGS use and no use by EPA							68602-93-7	Pseudomonas	cfu/100ml
63000	Microbiological	Presumptive Aeromonas, water, colonies per 100 milliliters	USGS use and no use by EPA							 	 	cfu/100ml
63156	Microbiological	Escherichia coli, modified mTEC MF method, bed sediment, dry weight, colonies per gram	USGS use and no use by EPA			Dry		Bed Sediment		68583-22-2	Escherichia coli	col/gram
63157	Microbiological	Enterococci, mEI MF method, bed sediment, dry weight, colonies per gram	USGS use and no use by EPA			Dry		Bed Sediment		 	Enterococci	col/gram
63688	Microbiological	Actinomycetes, standard plate count, double agar layer, water, colonies per milliliter	USGS use and no use by EPA							 	Actinomycetes	col/mL
68201	Microbiological	Bacteroides general marker, AllBac, water, 0.4 micron filter method, copies per 100 milliters (cp/100 mL)	USGS use and no use by EPA					Total		 	 	cp/100 mL
68202	Microbiological	Bacteroides general marker, GenBac, water, 0.4 micron filter method, copies per 100 milliters (cp/100 mL)	USGS use and no use by EPA					Total		 	 	cp/100 mL
68203	Microbiological	Bacteroides human marker, qHF183, water, 0.4 micron filter method, copies per 100 milliters (cp/100 mL)	USGS use and no use by EPA					Total		 	 	cp/100 mL
68204	Microbiological	Bacteroides human marker, BacHum, water, 0.4 micron filter method, copies per 100 milliters (cp/100 mL)	USGS use and no use by EPA					Total		 	 	cp/100 mL
68205	Microbiological	Bacteroides bovine marker, BoBac, water, 0.4 micron filter method, copies per 100 milliters (cp/100 mL)	USGS use and no use by EPA					Total		 	 	cp/100 mL
68206	Microbiological	Bacteroides dog marker, BacCan, water, 0.4 micron filter method, copies per 100 milliters (cp/100 mL)	USGS use and no use by EPA					Total		 	 	cp/100 mL
68207	Microbiological	Brevibacterium poultry marker, LA-35, water, 0.4 micron filter method, copies per 100 milliters (cp/100 mL)	USGS use and no use by EPA					Total		 	 	cp/100 mL
68208	Microbiological	Catellicoccus gull marker, Gull2, water, 0.4 micron filter method, copies per 100 milliters (cp/100 mL)	USGS use and no use by EPA					Total		 	 	cp/100 mL
68209	Microbiological	Bacteroides Canada goose marker, CGOF1-Bac, water, 0.4 micron filter method, copies per 100 milliters (cp/100 mL)	USGS use and no use by EPA					Total		 	 	cp/100 mL
68210	Microbiological	Bacteroides Canada goose marker, CGOF2-Bac, water, 0.4 micron filter method, copies per 100 milliters (cp/100 mL)	USGS use and no use by EPA					Total		 	 	cp/100 mL
71200	Microbiological	Salmonella, MF method, water, colonies per 100 milliliters	Agree							 	Salmonella	cfu/100ml
71220	Microbiological	Pseudomonas aeruginosa, MF method, water, colonies per 100 milliliters	Not checked							68583-29-9	Pseudomonas aeruginosa	cfu/100ml
78943	Microbiological	Heterotrophic bacteria, R2 agar method, water, colony forming units per milliliter	Agree							 	Heterotrophic bacteria	col/mL
78944	Microbiological	Enterobacter cloacae, MF method, water, colonies per 100 milliliters	Agree							 	Enterobacter cloacae	cfu/100ml
81355	Microbiological	Pseudomonas aeruginosa, water, most probable number per 100 milliliters	Agree							68583-29-9	Pseudomonas aeruginosa	MPN/100 ml
81803	Microbiological	Bacteria, total count, epifluorescence, water, cells per milliliter	Agree					Total		 	Bacteria mix, unspecified	#/ml
82469	Microbiological	Nitrosomonas, water, most probable number per 100 milliliters	Agree							 	 	MPN/100 ml
82532	Microbiological	Nitrobacter, water, most probable number per 100 milliliters	Agree							 	 	MPN/100 ml
84138	Microbiological	Total coliforms, water, presence or absence	Agree					Total		 	Total coliforms	PrsAbs
84139	Microbiological	Enterobacter agglomerans, MF method, water, presence or absence	Agree							 	 	PrsAbs
84140	Microbiological	Klebsiella pneumoniae, MF method, water, presence or absence	Agree							68583-24-4	Klebsiella pneumoniae	PrsAbs
84382	Microbiological	Total coliforms, water, presence or absence in sample	Agree					Total		 	Total coliforms	PrsAbs
84383	Microbiological	Fecal coliforms, water, presence or absence in sample	Agree							 	Fecal coliforms	PrsAbs
84384	Microbiological	Fecal streptococci, water, presence or absence in sample	Agree							 	 	PrsAbs
84385	Microbiological	Escherichia coli, water, presence or absence in sample	USGS use and no use by EPA							68583-22-2	Escherichia coli	PrsAbs
90900	Microbiological	Total coliforms, MI MF method, water, colony forming units per 100 milliliters	USGS use and no use by EPA					Total		 	Total coliforms	cfu/100ml
90901	Microbiological	Escherichia coli, MI MF method, water, colony forming units per 100 milliliters	USGS use and no use by EPA							68583-22-2	Escherichia coli	cfu/100ml
90902	Microbiological	Escherichia coli, modified m-TEC MF method, water, colony forming units per 100 milliliters	USGS use and no use by EPA							68583-22-2	Escherichia coli	cfu/100ml
90903	Microbiological	Coliphage, E. coli, CN13 host, water, plaque forming units per 100 milliliters	USGS use and no use by EPA							 	Coliphage	pfu/100ml
90904	Microbiological	Coliphage, E. coli, Famp host, water, plaque forming units per 100 milliliters	USGS use and no use by EPA							 	Coliphage	pfu/100ml
90905	Microbiological	Coliphage, E. coli, C-host, MF method, water, plaques per 100 milliliters	USGS use and no use by EPA							 	Coliphage	pfu/100ml
90908	Microbiological	Total coliforms, defined substrate test method (DSTM), water, most probable number per 100 milliliters	USGS use and no use by EPA					Total		 	Total coliforms	MPN/100 ml
90909	Microbiological	Enterococci, mEI MF method, water, colony forming units per 100 ml	USGS use and no use by EPA							 	Enterococci	cfu/100ml
90910	Microbiological	Enteric virus, total culturable, bgm kidney cell culture, 1-MDS filter, quantal assay, 37 degrees Celsius, water, most probable number per 100 liters	USGS use and no use by EPA					Total	37 deg C	 	Viruses (enteric)	MPN/100 L
90911	Microbiological	Coliphage, E. coli, C-host, 1-MDS filter, agar overlay, 37 degrees Celsius, water, plaque-forming units per 100 liters	USGS use and no use by EPA						37 deg C	 	Coliphage	pfu/100 L
90912	Microbiological	Coliphage, E. coli, C-3000 host, 1-MDS filter, agar overlay, 37 degrees Celsius, water, plaque-forming units per 100 liters	USGS use and no use by EPA						37 deg C	 	Coliphage	pfu/100 L
90915	Microbiological	Clostridium perfringens, mCP MF method, water, colony forming units per 100 milliliters	USGS use and no use by EPA							 	Clostridium perfringens	cfu/100ml
95200	Microbiological	Total cell count, water, cells per milliliter	USGS use and no use by EPA					Total		 	 	#/ml
99328	Microbiological	Coliphage, somatic, E. coli C-host, 2-step enrichment, water, presence or absence in 100 milliliters	USGS use and no use by EPA							 	Coliphage	PrsAbs0.1L
99329	Microbiological	Coliphage, somatic, E. coli C-host, 2-step enrichment, water, presence or absence per liter	USGS use and no use by EPA							 	Coliphage	PrsAbs/L
99330	Microbiological	Coliphage, somatic, E. coli C-host, 2-step enrichment, water, presence or absence in 4 liters	USGS use and no use by EPA							 	Coliphage	PrsAbs/4 L
99331	Microbiological	Coliphage, somatic, E. coli CN13-host, 2-step enrichment, water, presence or absence in 100 milliliters	USGS use and no use by EPA							 	Coliphage	PrsAbs0.1L
99332	Microbiological	Coliphage, somatic, E. coli CN13-host, 2-step enrichment, water, presence or absence per liter	USGS use and no use by EPA							 	Coliphage	PrsAbs/L
99333	Microbiological	Coliphage, somatic, E. coli CN13-host, 2-step enrichment, water, presence or absence in 4 liters	USGS use and no use by EPA							 	Coliphage	PrsAbs/4 L
99334	Microbiological	Coliphage, F-specific, E. coli FAMP-host, 2-step enrichment, water, presence or absence in 100 milliliters	USGS use and no use by EPA							 	Coliphage	PrsAbs0.1L
99335	Microbiological	Coliphage, F-specific, E. coli FAMP-host, 2-step enrichment, water, presence or absence per liter	USGS use and no use by EPA							 	Coliphage	PrsAbs/L
99336	Microbiological	Coliphage, F-specific, E. coli FAMP-host, 2-step enrichment, water, presence or absence in 4 liters	USGS use and no use by EPA							 	Coliphage	PrsAbs/4 L
99406	Microbiological	Fecal coliforms, estimated by regression equation, water, colonies per 100 milliliters	USGS use and no use by EPA							 	Fecal coliforms	cfu/100ml
99407	Microbiological	Escherichia coli, estimated by regression equation, water, colonies per 100 milliliters	USGS use and no use by EPA							68583-22-2	Escherichia coli	cfu/100ml
99418	Microbiological	Fecal coliforms, estimated load, water, billions of colonies per day	USGS use and no use by EPA							 	Fecal coliforms	Bcol/day
99419	Microbiological	Escherichia coli, estimated load, water, calculated, billions of colonies per day	USGS use and no use by EPA							68583-22-2	Escherichia coli	Bcol/day
99595	Microbiological	Total coliforms, defined substrate test presence or absence method (DSTM PA), water, presence or absence in 100 milliliters	USGS use and no use by EPA					Total		 	Total coliforms	PrsAbs0.1L
99596	Microbiological	Escherichia coli, defined substrate test presence or absence method (DSTM PA), water, presence or absence in 100 milliliters	USGS use and no use by EPA							68583-22-2	Escherichia coli	PrsAbs0.1L
99597	Microbiological	Giardia, water, method 1623, cysts per 10 liters	USGS use and no use by EPA							 	Giardia	cysts/10 L
99598	Microbiological	Giardia, spike efficiency, parameter code 99597, percent recovery	USGS use and no use by EPA							 	Giardia	%
99599	Microbiological	Cryptosporidium, water, method 1623, oocysts per 10 liters	USGS use and no use by EPA							 	Cryptosporidium	oocyst/10L
99600	Microbiological	Cryptosporidium, spike efficiency, parameter code 99599, percent recovery	USGS use and no use by EPA							 	Cryptosporidium	%
99601	Microbiological	Enterococci, water, defined substrate test method (DSTM), most probable number per 100 milliliters	USGS use and no use by EPA							 	Enterococci	MPN/100 ml
99602	Microbiological	Helicobacter pylori, water, fluorescent antibody method, organisms per milliliters	USGS use and no use by EPA							 	Helicobacter pylori	#/ml
99603	Microbiological	Cryptosporidium, water, EPA method 1623, oocysts per 1 liter	Not checked					Total		 	 	oocysts/L
99604	Microbiological	Giardia, water, EPA method 1623, cysts per 1 liter	Not checked					Total		 	 	cysts/L
99761	Microbiological	Cryptosporidium, capsule filter, method 1622, water, oocysts per 10 liters	USGS use and no use by EPA							 	Cryptosporidium	oocyst/10L
99762	Microbiological	Cryptosporidium, spike efficiency, parameter code 99761, percent recovery	USGS use and no use by EPA							 	Cryptosporidium	%
99763	Microbiological	Cryptosporidium, MF, method 1622, water, oocysts per 10 liters	USGS use and no use by EPA							 	Cryptosporidium	oocyst/10L
99764	Microbiological	Cryptosporidium, spike efficiency, parameter code 99763, percent recovery	USGS use and no use by EPA							 	Cryptosporidium	%
99765	Microbiological	Clostridium perfringens, ethanol treated, mcp MF method, ammonium hydroxide, 42 degrees Celsius, water, colonies per 100 milliliters	USGS use and no use by EPA						42 deg C	 	Clostridium perfringens	cfu/100ml
99766	Microbiological	Enterovirus, reverse-transcriptase polymerase chain reaction method (RT-PCR), 1MDS filter, water, presence or absence in 50 liters	USGS use and no use by EPA							 	Enterovirus	PrsAbs/50L
99767	Microbiological	Reovirus, reverse-transcriptase polymerase chain reaction method (RT-PCR), 1MDS filter, water, presence or absence in 50 liters	USGS use and no use by EPA							 	 	PrsAbs/50L
99768	Microbiological	Rotavirus, reverse-transcriptase polymerase chain reaction method (RT-PCR), 1MDS filter, water, presence or absence in 50 liters	USGS use and no use by EPA							 	 	PrsAbs/50L
99769	Microbiological	Hepatitis-A virus, reverse-transcriptase polymerase chain reaction method (RT-PCR), 1MDS filter, water, presence or absence in 50 liters	USGS use and no use by EPA							 	 	PrsAbs/50L
99770	Microbiological	Norwalk virus, reverse-transcriptase polymerase chain reaction method (RT-PCR), 1MDS filter, water, presence or absence in 50 liters	USGS use and no use by EPA							 	 	PrsAbs/50L
99771	Microbiological	Calicivirus, reverse-transcriptase polymerase chain reaction method (RT-PCR), 1MDS filter, water, presence or absence in 50 liters	USGS use and no use by EPA							 	Caliciviruses	PrsAbs/50L
