#
# National Water Information System
# 2019/03/30
#
#
# Date Retrieved: USGS Water Data for the Nation Help System
#
parm_cd	group	parm_nm	epa_equivalence	result_statistical_basis	result_time_basis	result_weight_basis	result_particle_size_basis	result_sample_fraction	result_temperature_basis	CASRN	SRSName	parm_unit
82449	Nutrient	Ammonia plus organic nitrogen, total, dry atmospheric deposition, milligrams per kilogram as nitrogen	Agree					Total		 	Kjeldahl nitrogen	mg/kg as N
82450	Nutrient	Ammonia plus organic nitrogen, insoluble, dry atmospheric deposition, milligrams per kilogram as nitrogen	Agree							 	Kjeldahl nitrogen	mg/kg as N
82451	Nutrient	Ammonia plus organic nitrogen, soluble, dry atmospheric deposition, milligrams per kilogram as nitrogen	Agree							 	Kjeldahl nitrogen	mg/kg as N
82452	Nutrient	Ammonia (NH3 + NH4+), total, dry atmospheric deposition, milligrams per kilogram as NH4	Agree					Total		 	Ammonia and ammonium	mg/kg NH4
82453	Nutrient	Ammonia (NH3 + NH4+), total, dry atmospheric deposition, milligrams per kilogram as nitrogen	Agree					Total		 	Ammonia and ammonium	mg/kg as N
82454	Nutrient	Ammonia (NH3 + NH4+), insoluble, dry atmospheric deposition, milligrams per kilogram as NH4	Agree							 	Ammonia and ammonium	mg/kg NH4
82455	Nutrient	Ammonia (NH3 + NH4+), insoluble, dry atmospheric deposition, milligrams per kilogram as nitrogen	Agree							 	Ammonia and ammonium	mg/kg as N
82456	Nutrient	Ammonia (NH3 + NH4+), soluble, dry atmospheric deposition, milligrams per kilogram as NH4	Agree							 	Ammonia and ammonium	mg/kg NH4
82457	Nutrient	Ammonia (NH3 + NH4+), soluble, dry atmospheric deposition, milligrams per kilogram as nitrogen	Agree							 	Ammonia and ammonium	mg/kg as N
82458	Nutrient	Nitrate plus nitrite, soluble, dry atmospheric deposition, milligrams per kilogram as nitrogen	Agree							 	Inorganic nitrogen (nitrate and nitrite)	mg/kg as N
82459	Nutrient	Nitrite, soluble, dry atmospheric deposition, milligrams per kilogram as nitrite	Agree							14797-65-0	Nitrite	mg/kg
82460	Nutrient	Nitrite, soluble, dry atmospheric deposition, milligrams per kilogram as nitrogen	Agree							14797-65-0	Nitrite	mg/kg as N
82461	Nutrient	Nitrate, soluble, dry atmospheric deposition, milligrams per kilogram as nitrate	Agree							14797-55-8	Nitrate	mg/kg
82462	Nutrient	Nitrate, soluble, dry atmospheric deposition, milligrams per kilogram as nitrogen	Agree							14797-55-8	Nitrate	mg/kg as N
83044	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, filtered, milligrams per liter as nitrogen	Agree					Dissolved		 	Ammonia and ammonium	mg/l as N
83045	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, filtered, milligrams per square meter as nitrogen	Agree					Dissolved		 	Ammonia and ammonium	mg/m2 as N
83046	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		 	Ammonia and ammonium	ueq/L
83047	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, filtered, milligrams per liter as NH4	Agree					Dissolved		 	Ammonia and ammonium	mg/l NH4
83048	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, filtered, milligrams per square meter as NH4	Agree					Dissolved		 	Ammonia and ammonium	mg/m2 NH4
83049	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		 	Ammonia and ammonium	ueq/L
83050	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, suspended, milligrams per liter as nitrogen	Agree					Suspended		 	Ammonia and ammonium	mg/l as N
83051	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, suspended, milligrams per square meter as nitrogen	Agree					Suspended		 	Ammonia and ammonium	mg/m2 as N
83052	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, suspended, microequivalents per liter	Agree					Suspended		 	Ammonia and ammonium	ueq/L
83053	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, suspended, milligrams per liter as NH4	Agree					Suspended		 	Ammonia and ammonium	mg/l NH4
83054	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, suspended, milligrams per square meter as NH4	Agree					Suspended		 	Ammonia and ammonium	mg/m2 NH4
83055	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, suspended, microequivalents per liter	Agree					Suspended		 	Ammonia and ammonium	ueq/L
83056	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, unfiltered, recoverable, milligrams per liter as nitrogen	Agree					Recoverable		 	Ammonia and ammonium	mg/l as N
83057	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, unfiltered, recoverable, milligrams per square meter as nitrogen	Agree					Recoverable		 	Ammonia and ammonium	mg/m2 as N
83058	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, unfiltered, recoverable, microequivalents per liter	Agree					Recoverable		 	Ammonia and ammonium	ueq/L
83059	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, unfiltered, recoverable, milligrams per liter as NH4	Agree					Recoverable		 	Ammonia and ammonium	mg/l NH4
83060	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, unfiltered, recoverable, milligrams per square meter as NH4	Agree					Recoverable		 	Ammonia and ammonium	mg/m2 NH4
83061	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, unfiltered, recoverable, microequivalents per liter	Agree					Recoverable		 	Ammonia and ammonium	ueq/L
83062	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, unfiltered, milligrams per liter as nitrogen	Agree					Total		 	Ammonia and ammonium	mg/l as N
83063	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, unfiltered, milligrams per square meter as nitrogen	Agree					Total		 	Ammonia and ammonium	mg/m2 as N
83064	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		 	Ammonia and ammonium	ueq/L
83065	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, unfiltered, milligrams per liter as NH4	Agree					Total		 	Ammonia and ammonium	mg/l NH4
83066	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, unfiltered, milligrams per square meter as NH4	Agree					Total		 	Ammonia and ammonium	mg/m2 NH4
83067	Nutrient	Ammonia (NH3 + NH4+), wet atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		 	Ammonia and ammonium	ueq/L
83068	Nutrient	Nitrate, wet atmospheric deposition, filtered, milligrams per liter as nitrogen	Agree					Dissolved		14797-55-8	Nitrate	mg/l as N
83069	Nutrient	Nitrate, wet atmospheric deposition, filtered, milligrams per square meter as nitrogen	Agree					Dissolved		14797-55-8	Nitrate	mg/m2 as N
83070	Nutrient	Nitrate, wet atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14797-55-8	Nitrate	ueq/L
83071	Nutrient	Nitrate, wet atmospheric deposition, filtered, milligrams per liter as nitrate	Agree					Dissolved		14797-55-8	Nitrate	mg/l
83072	Nutrient	Nitrate, wet atmospheric deposition, filtered, milligrams per square meter as nitrate	Agree					Dissolved		14797-55-8	Nitrate	mg/m2
83073	Nutrient	Nitrate, wet atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14797-55-8	Nitrate	ueq/L
83074	Nutrient	Nitrate, wet atmospheric deposition, unfiltered, milligrams per liter as nitrogen	Agree					Total		14797-55-8	Nitrate	mg/l as N
83075	Nutrient	Nitrate, wet atmospheric deposition, unfiltered, milligrams per square meter as nitrogen	Agree					Total		14797-55-8	Nitrate	mg/m2 as N
83076	Nutrient	Nitrate, wet atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		14797-55-8	Nitrate	ueq/L
83077	Nutrient	Nitrate, wet atmospheric deposition, unfiltered, milligrams per liter as nitrate	Agree					Total		14797-55-8	Nitrate	mg/l
83078	Nutrient	Nitrate, wet atmospheric deposition, unfiltered, milligrams per square meter as nitrate	Agree					Total		14797-55-8	Nitrate	mg/m2
83079	Nutrient	Nitrate, wet atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		14797-55-8	Nitrate	ueq/L
83080	Nutrient	Nitrate plus nitrite, wet atmospheric deposition, filtered, milligrams per liter as nitrogen	Agree					Dissolved		 	Inorganic nitrogen (nitrate and nitrite)	mg/l as N
83081	Nutrient	Nitrate plus nitrite, wet atmospheric deposition, filtered, milligrams per square meter as nitrogen	Agree					Dissolved		 	Inorganic nitrogen (nitrate and nitrite)	mg/m2 as N
83082	Nutrient	Nitrate plus nitrite, wet atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		 	Inorganic nitrogen (nitrate and nitrite)	ueq/L
83083	Nutrient	Nitrate plus nitrite, wet atmospheric deposition, filtered, milligrams per liter as nitrate	Agree					Dissolved		 	Inorganic nitrogen (nitrate and nitrite)	mg/l NO3
83084	Nutrient	Nitrate plus nitrite, wet atmospheric deposition, filtered, milligrams per square meter as nitrate	Agree					Dissolved		 	Inorganic nitrogen (nitrate and nitrite)	mg/m2 NO3
83085	Nutrient	Nitrate plus nitrite, wet atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		 	Inorganic nitrogen (nitrate and nitrite)	ueq/L
83086	Nutrient	Nitrate plus nitrite, wet atmospheric deposition, unfiltered, milligrams per liter as nitrogen	Agree					Total		 	Inorganic nitrogen (nitrate and nitrite)	mg/l as N
83087	Nutrient	Nitrate plus nitrite, wet atmospheric deposition, unfiltered, milligrams per square meter as nitrogen	Agree					Total		 	Inorganic nitrogen (nitrate and nitrite)	mg/m2 as N
83088	Nutrient	Nitrate plus nitrite, wet atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		 	Inorganic nitrogen (nitrate and nitrite)	ueq/L
83089	Nutrient	Nitrate plus nitrite, wet atmospheric deposition, unfiltered, milligrams per liter as nitrate	Agree					Total		 	Inorganic nitrogen (nitrate and nitrite)	mg/l NO3
83090	Nutrient	Nitrate plus nitrite, wet atmospheric deposition, unfiltered, milligrams per square meter as nitrate	Agree					Total		 	Inorganic nitrogen (nitrate and nitrite)	mg/m2 NO3
83091	Nutrient	Nitrate plus nitrite, wet atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		 	Inorganic nitrogen (nitrate and nitrite)	ueq/L
83092	Nutrient	Nitrite, wet atmospheric deposition, filtered, milligrams per liter as nitrogen	Agree					Dissolved		14797-65-0	Nitrite	mg/l as N
83093	Nutrient	Nitrite, wet atmospheric deposition, filtered, milligrams per square meter as nitrogen	Agree					Dissolved		14797-65-0	Nitrite	mg/m2 as N
83094	Nutrient	Nitrite, wet atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14797-65-0	Nitrite	ueq/L
83095	Nutrient	Nitrite, wet atmospheric deposition, filtered, milligrams per liter as nitrite	Agree					Dissolved		14797-65-0	Nitrite	mg/l
83096	Nutrient	Nitrite, wet atmospheric deposition, filtered, milligrams per square meter as nitrite	Agree					Dissolved		14797-65-0	Nitrite	mg/m2
83097	Nutrient	Nitrite, wet atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14797-65-0	Nitrite	ueq/L
83098	Nutrient	Nitrite, wet atmospheric deposition, unfiltered, milligrams per liter as nitrogen	Agree					Total		14797-65-0	Nitrite	mg/l as N
83099	Nutrient	Nitrite, wet atmospheric deposition, unfiltered, milligrams per square meter as nitrogen	Agree					Total		14797-65-0	Nitrite	mg/m2 as N
83100	Nutrient	Nitrite, wet atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		14797-65-0	Nitrite	ueq/L
83101	Nutrient	Nitrite, wet atmospheric deposition, unfiltered, milligrams per liter as nitrite	Agree					Total		14797-65-0	Nitrite	mg/l
83102	Nutrient	Nitrite, wet atmospheric deposition, unfiltered, milligrams per square meter as nitrite	Agree					Total		14797-65-0	Nitrite	mg/m2
83103	Nutrient	Nitrite, wet atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		14797-65-0	Nitrite	ueq/L
83108	Nutrient	Orthophosphate, wet atmospheric deposition, filtered, milligrams per liter as phosphorus	Agree					Dissolved		14265-44-2	Phosphate	mg/l as P
83109	Nutrient	Orthophosphate, wet atmospheric deposition, filtered, milligrams per square meter as phosphorus	Agree					Dissolved		14265-44-2	Phosphate	mg/m2 as P
83110	Nutrient	Orthophosphate, wet atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14265-44-2	Phosphate	ueq/L
83111	Nutrient	Orthophosphate, wet atmospheric deposition, filtered, milligrams per liter as PO4	Agree					Dissolved		14265-44-2	Phosphate	mg/l
83112	Nutrient	Orthophosphate, wet atmospheric deposition, filtered, milligrams per square meter as PO4	Agree					Dissolved		14265-44-2	Phosphate	mg/m2
83113	Nutrient	Orthophosphate, wet atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14265-44-2	Phosphate	ueq/L
83114	Nutrient	Orthophosphate, wet atmospheric deposition, unfiltered, milligrams per liter as phosphorus	Agree					Total		14265-44-2	Phosphate	mg/l as P
83115	Nutrient	Orthophosphate, wet atmospheric deposition, unfiltered, milligrams per square meter as phosphorus	Agree					Total		14265-44-2	Phosphate	mg/m2 as P
83116	Nutrient	Orthophosphate, wet atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		14265-44-2	Phosphate	ueq/L
83117	Nutrient	Orthophosphate, wet atmospheric deposition, unfiltered, milligrams per liter as PO4	Agree					Total		14265-44-2	Phosphate	mg/l
83118	Nutrient	Orthophosphate, wet atmospheric deposition, unfiltered, milligrams per square meter as PO4	Agree					Total		14265-44-2	Phosphate	mg/m2
83119	Nutrient	Orthophosphate, wet atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		14265-44-2	Phosphate	ueq/L
83326	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, filtered, milligrams per liter as nitrogen	Agree					Dissolved		 	Ammonia and ammonium	mg/l as N
83327	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, filtered, milligrams per square meter as nitrogen	Agree					Dissolved		 	Ammonia and ammonium	mg/m2 as N
83328	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		 	Ammonia and ammonium	ueq/L
83329	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, filtered, milligrams per liter as NH4	Agree					Dissolved		 	Ammonia and ammonium	mg/l NH4
83330	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, filtered, milligrams per square meter as NH4	Agree					Dissolved		 	Ammonia and ammonium	mg/m2 NH4
83331	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		 	Ammonia and ammonium	ueq/L
83332	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, suspended, milligrams per liter as nitrogen	Agree					Suspended		 	Ammonia and ammonium	mg/l as N
83333	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, suspended, milligrams per square meter as nitrogen	Agree					Suspended		 	Ammonia and ammonium	mg/m2 as N
83334	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, suspended, microequivalents per liter	Agree					Suspended		 	Ammonia and ammonium	ueq/L
83335	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, suspended, milligrams per liter as NH4	Agree					Suspended		 	Ammonia and ammonium	mg/l NH4
83336	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, suspended, milligrams per square meter as NH4	Agree					Suspended		 	Ammonia and ammonium	mg/m2 NH4
83337	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, suspended, microequivalents per liter	Agree					Suspended		 	Ammonia and ammonium	ueq/L
83338	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, unfiltered, recoverable, milligrams per liter as nitrogen	Agree					Recoverable		 	Ammonia and ammonium	mg/l as N
83339	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, unfiltered, recoverable, milligrams per square meter as nitrogen	Agree					Recoverable		 	Ammonia and ammonium	mg/m2 as N
83340	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, unfiltered, recoverable, microequivalents per liter	Agree					Recoverable		 	Ammonia and ammonium	ueq/L
83341	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, unfiltered, recoverable, milligrams per liter as NH4	Agree					Recoverable		 	Ammonia and ammonium	mg/l NH4
83342	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, unfiltered, recoverable, milligrams per square meter as NH4	Agree					Recoverable		 	Ammonia and ammonium	mg/m2 NH4
83343	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, unfiltered, recoverable, microequivalents per liter	Agree					Recoverable		 	Ammonia and ammonium	ueq/L
83344	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, unfiltered, milligrams per liter as nitrogen	Agree					Total		 	Ammonia and ammonium	mg/l as N
83345	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, unfiltered, milligrams per square meter as nitrogen	Agree					Total		 	Ammonia and ammonium	mg/m2 as N
83346	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		 	Ammonia and ammonium	ueq/L
83347	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, unfiltered, milligrams per liter as NH4	Agree					Total		 	Ammonia and ammonium	mg/l NH4
83348	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, unfiltered, milligrams per square meter as NH4	Agree					Total		 	Ammonia and ammonium	mg/m2 NH4
83349	Nutrient	Ammonia (NH3 + NH4+), bulk atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		 	Ammonia and ammonium	ueq/L
83350	Nutrient	Nitrate, bulk atmospheric deposition, filtered, milligrams per liter as nitrogen	Agree					Dissolved		14797-55-8	Nitrate	mg/l as N
83351	Nutrient	Nitrate, bulk atmospheric deposition, filtered, milligrams per square meter as nitrogen	Agree					Dissolved		14797-55-8	Nitrate	mg/m2 as N
83352	Nutrient	Nitrate, bulk atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14797-55-8	Nitrate	ueq/L
83353	Nutrient	Nitrate, bulk atmospheric deposition, filtered, milligrams per liter as nitrate	Agree					Dissolved		14797-55-8	Nitrate	mg/l
83354	Nutrient	Nitrate, bulk atmospheric deposition, filtered, milligrams per square meter as nitrate	Agree					Dissolved		14797-55-8	Nitrate	mg/m2
83355	Nutrient	Nitrate, bulk atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14797-55-8	Nitrate	ueq/L
83356	Nutrient	Nitrate, bulk atmospheric deposition, unfiltered, milligrams per liter as nitrogen	Agree					Total		14797-55-8	Nitrate	mg/l as N
83357	Nutrient	Nitrate, bulk atmospheric deposition, unfiltered, milligrams per square meter as nitrogen	Agree					Total		14797-55-8	Nitrate	mg/m2 as N
83358	Nutrient	Nitrate, bulk atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		14797-55-8	Nitrate	ueq/L
83359	Nutrient	Nitrate, bulk atmospheric deposition, unfiltered, milligrams per liter as nitrate	Agree					Total		14797-55-8	Nitrate	mg/l
83360	Nutrient	Nitrate, bulk atmospheric deposition, unfiltered, milligrams per square meter as nitrate	Agree					Total		14797-55-8	Nitrate	mg/m2
83361	Nutrient	Nitrate, bulk atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		14797-55-8	Nitrate	ueq/L
83362	Nutrient	Nitrate plus nitrite, bulk atmospheric deposition, filtered, milligrams per liter as nitrogen	Agree					Dissolved		 	Inorganic nitrogen (nitrate and nitrite)	mg/l as N
83363	Nutrient	Nitrate plus nitrite, bulk atmospheric deposition, filtered, milligrams per square meter as nitrogen	Agree					Dissolved		 	Inorganic nitrogen (nitrate and nitrite)	mg/m2 as N
83364	Nutrient	Nitrate plus nitrite, bulk atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		 	Inorganic nitrogen (nitrate and nitrite)	ueq/L
83365	Nutrient	Nitrate plus nitrite, bulk atmospheric deposition, filtered, milligrams per liter as nitrate	Agree					Dissolved		 	Inorganic nitrogen (nitrate and nitrite)	mg/l NO3
83366	Nutrient	Nitrate plus nitrite, bulk atmospheric deposition, filtered, milligrams per square meter as nitrate	Agree					Dissolved		 	Inorganic nitrogen (nitrate and nitrite)	mg/m2 NO3
83367	Nutrient	Nitrate plus nitrite, bulk atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		 	Inorganic nitrogen (nitrate and nitrite)	ueq/L
83368	Nutrient	Nitrate plus nitrite, bulk atmospheric deposition, unfiltered, milligrams per liter as nitrogen	Agree					Total		 	Inorganic nitrogen (nitrate and nitrite)	mg/l as N
83369	Nutrient	Nitrate plus nitrite, bulk atmospheric deposition, unfiltered, milligrams per square meter as nitrogen	Agree					Total		 	Inorganic nitrogen (nitrate and nitrite)	mg/m2 as N
83370	Nutrient	Nitrate plus nitrite, bulk atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		 	Inorganic nitrogen (nitrate and nitrite)	ueq/L
83371	Nutrient	Nitrate plus nitrite, bulk atmospheric deposition, unfiltered, milligrams per liter as nitrate	Agree					Total		 	Inorganic nitrogen (nitrate and nitrite)	mg/l NO3
83372	Nutrient	Nitrate plus nitrite, bulk atmospheric deposition, unfiltered, milligrams per square meter as nitrate	Agree					Total		 	Inorganic nitrogen (nitrate and nitrite)	mg/m2 NO3
83373	Nutrient	Nitrate plus nitrite, bulk atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		 	Inorganic nitrogen (nitrate and nitrite)	ueq/L
83374	Nutrient	Nitrite, bulk atmospheric deposition, filtered, milligrams per liter as nitrogen	Agree					Dissolved		14797-65-0	Nitrite	mg/l as N
83375	Nutrient	Nitrite, bulk atmospheric deposition, filtered, milligrams per square meter as nitrogen	Agree					Dissolved		14797-65-0	Nitrite	mg/m2 as N
83376	Nutrient	Nitrite, bulk atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14797-65-0	Nitrite	ueq/L
83377	Nutrient	Nitrite, bulk atmospheric deposition, filtered, milligrams per liter as nitrite	Agree					Dissolved		14797-65-0	Nitrite	mg/l
83378	Nutrient	Nitrite, bulk atmospheric deposition, filtered, milligrams per square meter as nitrite	Agree					Dissolved		14797-65-0	Nitrite	mg/m2
83379	Nutrient	Nitrite, bulk atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14797-65-0	Nitrite	ueq/L
83380	Nutrient	Nitrite, bulk atmospheric deposition, unfiltered, milligrams per liter as nitrogen	Agree					Total		14797-65-0	Nitrite	mg/l as N
83381	Nutrient	Nitrite, bulk atmospheric deposition, unfiltered, milligrams per square meter as nitrogen	Agree					Total		14797-65-0	Nitrite	mg/m2 as N
83382	Nutrient	Nitrite, bulk atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		14797-65-0	Nitrite	ueq/L
83383	Nutrient	Nitrite, bulk atmospheric deposition, unfiltered, milligrams per liter as nitrite	Agree					Total		14797-65-0	Nitrite	mg/l
83384	Nutrient	Nitrite, bulk atmospheric deposition, unfiltered, milligrams per square meter as nitrite	Agree					Total		14797-65-0	Nitrite	mg/m2
83385	Nutrient	Nitrite, bulk atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		14797-65-0	Nitrite	ueq/L
83390	Nutrient	Orthophosphate, bulk atmospheric deposition, filtered, milligrams per liter as phosphorus	Agree					Dissolved		14265-44-2	Phosphate	mg/l as P
83391	Nutrient	Orthophosphate, bulk atmospheric deposition, filtered, milligrams per square meter as phosphorus	Agree					Dissolved		14265-44-2	Phosphate	mg/m2 as P
83392	Nutrient	Orthophosphate, bulk atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14265-44-2	Phosphate	ueq/L
83393	Nutrient	Orthophosphate, bulk atmospheric deposition, filtered, milligrams per liter as PO4	Agree					Dissolved		14265-44-2	Phosphate	mg/l
83394	Nutrient	Orthophosphate, bulk atmospheric deposition, filtered, milligrams per square meter as PO4	Agree					Dissolved		14265-44-2	Phosphate	mg/m2
83395	Nutrient	Orthophosphate, bulk atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14265-44-2	Phosphate	ueq/L
83396	Nutrient	Orthophosphate, bulk atmospheric deposition, unfiltered, milligrams per liter as phosphorus	Agree					Total		14265-44-2	Phosphate	mg/l as P
83397	Nutrient	Orthophosphate, bulk atmospheric deposition, unfiltered, milligrams per square meter as phosphorus	Agree					Total		14265-44-2	Phosphate	mg/m2 as P
83398	Nutrient	Orthophosphate, bulk atmospheric deposition, unfiltered, microequivalents per liter as PO4	Agree					Total		14265-44-2	Phosphate	ueq/L
83399	Nutrient	Orthophosphate, bulk atmospheric deposition, unfiltered, milligrams per liter as PO4	Agree					Total		14265-44-2	Phosphate	mg/l
83400	Nutrient	Orthophosphate, bulk atmospheric deposition, unfiltered, milligrams per square meter as PO4	Agree					Total		14265-44-2	Phosphate	mg/m2
83401	Nutrient	Orthophosphate, bulk atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		14265-44-2	Phosphate	ueq/L
83551	Nutrient	Hydrolyzable phosphorus, water, dissolved, pounds per day	Not checked					Dissolved		 	 	lb/day
83554	Nutrient	Nitrate plus nitrite, water, total, short tons per day as nitrogen	Not checked					Total		 	 	ton/d as N
83555	Nutrient	Orthophosphate, water, dissolved, pounds of phosphorus per day	Not checked					Dissolved		14265-44-2	 	lb/d as P
83556	Nutrient	Orthophosphate, water, dissolved, pounds of PO4 per day	Not checked					Dissolved		14265-44-2	 	lb/d asPO4
85570	Nutrient	Dinitrogen, water, dissolved, cubic centimeters per gram at standard temperature and pressure	USGS use and no use by EPA					Dissolved		7727-37-9	Nitrogen	cm3/g @STP
90859	Nutrient	Nitrate plus nitrite, water, unfiltered, calculated, milligrams per liter as nitrogen	USGS use and no use by EPA					Total		 	Inorganic nitrogen (nitrate and nitrite)	mg/l as N
90861	Nutrient	Particulate nitrogen to particulate organic carbon mass ratio, number	Not checked							 	 	None
91003	Nutrient	Nitrate, water, filtered, micrograms per liter as nitrate	USGS use and no use by EPA					Dissolved		14797-55-8	Nitrate	ug/l
91004	Nutrient	Orthophosphate, water, filtered, micrograms per liter as phosphorus	USGS use and no use by EPA					Dissolved		14265-44-2	Phosphate	ug/L as P
91006	Nutrient	Nitrate, water, dissolved, short tons of nitrate per day	USGS use and no use by EPA					Dissolved		14797-55-8	Nitrate	tons/day
91007	Nutrient	Phosphorus, water, unfiltered, short tons of phosphorus per day	USGS use and no use by EPA					Total		7723-14-0	Phosphorus	tons/day
91008	Nutrient	Phosphorus, water, dissolved, short tons of phosphorus per day	USGS use and no use by EPA					Dissolved		7723-14-0	Phosphorus	tons/day
91012	Nutrient	Nitrite, water, dissolved, short tons of nitrogen per day	USGS use and no use by EPA					Dissolved		14797-65-0	Nitrite	tons/day
91013	Nutrient	Ammonia plus organic nitrogen, water, unfiltered, short tons of nitrogen per day	USGS use and no use by EPA					Total		 	Kjeldahl nitrogen	ton/d as N
91014	Nutrient	Ammonia (NH3 + NH4+), water, dissolved, short tons of nitrogen per day	USGS use and no use by EPA					Dissolved		 	Ammonia and ammonium	tons/day
91015	Nutrient	Ammonia (NH3 + NH4+), water, unfiltered, short tons of nitrogen per day	USGS use and no use by EPA					Total		 	Ammonia and ammonium	tons/day
91047	Nutrient	Organic nitrogen, water, unfiltered, pounds of nitrogen per day	USGS use and no use by EPA					Total		 	Organic nitrogen	lb/day
91048	Nutrient	Ammonia (NH3 + NH4+), water, unfiltered, pounds of nitrogen per day	USGS use and no use by EPA					Total		 	Ammonia and ammonium	lb/day
