#
# National Water Information System
# 2019/03/30
#
#
# Date Retrieved: USGS Water Data for the Nation Help System
#
parm_cd	group	parm_nm	epa_equivalence	result_statistical_basis	result_time_basis	result_weight_basis	result_particle_size_basis	result_sample_fraction	result_temperature_basis	CASRN	SRSName	parm_unit
90325	Information	Ezetimibe-d4, surrogate/isotope dilution standard (sur/IDS), NWQL 8240, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Dissolved		1093659-90-5	 	%
90326	Information	Fenofibrate-d6, surrogate/isotope dilution standard (sur/IDS), NWQL 8240, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Dissolved		1092484-56-4	 	%
90327	Information	Fexofenadine-d10, surrogate/isotope dilution standard (sur/IDS), NWQL 8240, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Dissolved		1215900-18-7	 	%
90328	Information	Fluvoxamine-d4, surrogate/isotope dilution standard (sur/IDS), NWQL 8240, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Dissolved		1432075-74-5	 	%
90329	Information	Loperamide-d6, surrogate/isotope dilution standard (sur/IDS), NWQL 8240, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Dissolved		1189574-93-3	 	%
90330	Information	Loratadine-d4, surrogate/isotope dilution standard (sur/IDS), NWQL 8240, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Dissolved		381727-27-1	 	%
90331	Information	N-Desmethyl diltiazem-d4, surrogate/isotope dilution standard (sur/IDS), NWQL 8240, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Dissolved		 	 	%
90332	Information	Promethazine-d6, surrogate/isotope dilution standard (sur/IDS), NWQL 8240, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Dissolved		1189947-02-1	 	%
90333	Information	Raloxifene-d10, surrogate/isotope dilution standard (sur/IDS), NWQL 8240, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Dissolved		 	 	%
90334	Information	Ranitidine-d6, surrogate/isotope dilution standard (sur/IDS), NWQL 8240, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Dissolved		1189903-94-3	 	%
90335	Information	Tiotropium-d3, surrogate/isotope dilution standard (sur/IDS), NWQL 8240, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Dissolved		 	 	%
90336	Information	Verapamil-d6, surrogate/isotope dilution standard (sur/IDS), NWQL 8240, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Dissolved		 	 	%
90337	Information	Tamoxifen-d5, surrogate/isotope dilution standard (sur/IDS), NWQL 8240, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Dissolved		157698-32-3	 	%
90338	Information	Hydrocortisone-2,3,4-13C3, surrogate/isotope dilution standard (sur/IDS), NWQL 8240, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Dissolved		 	 	%
90339	Information	Triclosan-13C12, isotope dilution internal standard (IDIS), NWQL Pharm 3, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90340	Information	2,2',4,4',5,5'-Hexabromodiphenyl ether-13C12, surrogate, NWQL Schedule 4438, water, unfiltered, percent recovery	Not checked					Recoverable		 	 	%
90341	Information	2,2',4,4',5,5'-Hexabromodiphenyl ether-13C12, surrogate, NWQL Schedule 6438, solids, dry weight,percent recovery	Not checked					Recoverable		 	 	%
90342	Information	2,2',4,4',5,5'-Hexabromodiphenyl ether-13C12, surrogate, NWQL Schedule 9348, biota, tissue, wet weight, percent recovery	Not checked					Recoverable		 	 	%
90343	Information	Hexachlorobenzene-13C6, surrogate, NWQL Schedule 4438, water, unfiltered, percent recovery	Not checked					Recoverable		93952-14-8	 	%
90344	Information	Hexachlorobenzene-13C6, surrogate, NWQL Schedule 6438, solids, dry weight,percent recovery	Not checked					Recoverable		93952-14-8	 	%
90345	Information	Hexachlorobenzene-13C6, surrogate, NWQL Schedule 9348, biota, tissue, wet weight, percent recovery	Not checked					Recoverable		93952-14-8	 	%
90346	Information	2,3',4,4',5-Pentachlorobiphenyl-13C12, surrogate, NWQL Schedule 4438, water, unfiltered, percent recovery	Not checked					Recoverable		104130-40-7	 	%
90347	Information	2,3',4,4',5-Pentachlorobiphenyl-13C12, surrogate, NWQL Schedule 6438, solids, dry weight,percent recovery	Not checked					Recoverable		104130-40-7	 	%
90348	Information	2,3',4,4',5-Pentachlorobiphenyl-13C12, surrogate, NWQL Schedule 9348, biota, tissue, wet weight, percent recovery	Not checked					Recoverable		104130-40-7	 	%
90349	Information	3,3',4,4',5-Pentachlorobiphenyl-13C12, surrogate, NWQL Schedule 4438, water, unfiltered, percent recovery	Not checked					Recoverable		208263-65-4	 	%
90350	Information	3,3',4,4',5-Pentachlorobiphenyl-13C12, surrogate, NWQL Schedule 6438, solids, dry weight,percent recovery	Not checked					Recoverable		208263-65-4	 	%
90351	Information	3,3',4,4',5-Pentachlorobiphenyl-13C12, surrogate, NWQL Schedule 9348, biota, tissue, wet weight, percent recovery	Not checked					Recoverable		208263-65-4	 	%
90352	Information	Bisphenol A-d14, surrogate, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		 	 	%
90353	Information	Caffeine-d9, surrogate, water, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		72238-85-8	 	%
90354	Information	Bisphenol A-d14, surrogate, water, semipermeable membrane device, percent recovery	Not checked					Recoverable		 	 	%
90355	Information	Decafluorobiphenyl, surrogate, water, semipermeable membrane device, percent recovery	Not checked					Recoverable		434-90-2	 	%
90356	Information	Fluoranthene-d10, surrogate, water, semipermeable membrane device, percent recovery	Not checked					Recoverable		93951-69-0	 	%
90357	Information	1-Pentanol, surrogate, water, unfiltered, percent recovery	Not checked					Recoverable		71-41-0	 	%
90358	Information	1,4-Butanediol, surrogate, water, unfiltered, percent recovery	Not checked					Recoverable		110-63-4	 	%
90359	Information	Lorazepam-d4, surrogate, water, filtered, percent recovery	Not checked					Dissolved		84344-15-0	 	%
90360	Information	Propoxyphene-d11, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90361	Information	Ketoconazole-d4, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90362	Information	Oxazepam-d5, surrogate, water, filtered, percent recovery	Not checked					Dissolved		65854-78-6	 	%
90363	Information	Carisoprodol-d7, surrogate, water, filtered, percent recovery	Not checked					Dissolved		1218911-16-0	 	%
90364	Information	Amitriptyline-d3, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90365	Information	Erythromycin-13C-d3, surrogate, water, filtered, percent recovery	Not checked					Dissolved		959119-26-7	 	%
90366	Information	Ezetimibe-d4, surrogate, water, filtered, percent recovery	Not checked					Dissolved		1093659-90-5	 	%
90367	Information	Fenofibrate-d6, surrogate, water, filtered, percent recovery	Not checked					Dissolved		1092484-56-4	 	%
90368	Information	Fexofenadine-d10, surrogate, water, filtered, percent recovery	Not checked					Dissolved		1215900-18-7	 	%
90369	Information	Fluvoxamine-d4, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90370	Information	Loperamide-d6, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90371	Information	Loratadine-d4, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90372	Information	N-Desmethyldiltiazem-d4, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90373	Information	Promethazine-d6, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90374	Information	Raloxifene-d10, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90375	Information	Ranitidine-d6, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90376	Information	Tiotropium-d3, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90377	Information	Verapamil-d6, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90378	Information	Tamoxifen-d5, surrogate, water, filtered, percent recovery	Not checked					Dissolved		157698-32-3	 	%
90379	Information	Hydrocortisone-2,3,4-13C3,surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90380	Information	alpha-Zearalanol, spike, water, filtered, apparent percent recovery	Not checked					Dissolved		26538-44-3	 	%
90381	Information	Trenbolone acetate, spike, water, filtered, apparent percent recovery	Not checked					Dissolved		10161-34-9	 	%
90382	Information	2,2',3,3',4,4',5,5',6,6'-Decachlorobiphenyl (PCB congener 209), surrogate, biota, tissue, percent recovery	Not checked							2051-24-3	 	%
90383	Information	2,4,5,6-Tetrachloro-m-xylene, surrogate, biota, tissue, percent recovery	Not checked							877-09-8	 	%
90384	Information	2,4,6-Tribromophenol, surrogate, biota, tissue, percent recovery	Not checked							118-79-6	 	%
90385	Information	2-Fluorophenol, surrogate, biota, tissue, percent recovery	Not checked							367-12-4	 	%
90386	Information	2-Fluorobiphenyl, surrogate, biota, tissue, percent recovery	Not checked							321-60-8	 	%
90387	Information	Nitrobenzene-d5, surrogate, biota, tissue, percent recovery	Not checked							4165-60-0	 	%
90388	Information	Terphenyl-d14, surrogate, biota, tissue, percent recovery	Not checked							1718-51-0	 	%
90389	Information	2-Fluorobiphenyl, surrogate, soil, EPA 8270D, percent recovery	Not checked					Recoverable		321-60-8	 	%
90390	Information	Nitrobenzene-d5, surrogate, soil, EPA 8270D, percent recovery	Not checked					Recoverable		4165-60-0	 	%
90391	Information	p-Terphenyl-d14, surrogate, soil, EPA 8270D, percent recovery	Not checked					Recoverable		1718-51-0	 	%
90395	Information	Metformin-d6, internal standard/surrogate, NWQL schedule 2440, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90396	Information	Acetazolamide-d3, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90397	Information	Althiazide-d5, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90398	Information	Azithromycin-d3, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90399	Information	Balsalazide-d3, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90401	Information	Bezafibrate-d4, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90402	Information	Bumetanide-d5, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90403	Information	Cetirizine-d8, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90404	Information	Cilostazol-d11, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90405	Information	Ciprofloxacin-13C3, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90406	Information	Diclofenac-d4, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90407	Information	Enalaprilat-d5, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90408	Information	Fluvastatin-d8, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90409	Information	Gliclazide-d4, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90411	Information	Indomethacin-d4, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90412	Information	Irbesartan-d7, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90413	Information	Lincomycin-d3, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90414	Information	Lisinopril-d5, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90415	Information	Losartin-d5, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90416	Information	Meclofenamic acid-d4, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90417	Information	Meloxicam-d3, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90418	Information	Mycophenolic acid-d3, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90419	Information	Niflumic acid-d5, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90420	Information	Nimodipine-d7, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90421	Information	Probenecid-d14, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90422	Information	rac-Ketoprofen-13C-d3, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90423	Information	rac-Ketorolac-d4, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90424	Information	rac-Naproxen-d3, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90425	Information	Simvastatin-d6, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90426	Information	Tolmetin-d3, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90427	Information	Bisphenol A-d16, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90428	Information	Butalbital-d5, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90429	Information	Cefuroxime-d3, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90431	Information	Chlorampenicol-ar-d4, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90432	Information	Chlorothiazide-13C-15N2, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90433	Information	Florfenicol-d3, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90434	Information	Fipronil-13C3-15N2, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90435	Information	Flutamide-d7, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90436	Information	Gemfibrozil-d6, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90437	Information	Hydrochlorothiazide-13C-d2, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90438	Information	Hydrofluromethiazide-13C-d2, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90439	Information	Ibuprofen-13C3, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90441	Information	Nimesulide-d5, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90442	Information	Pentobarbital-d5, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90443	Information	Pravastatin-d3, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90444	Information	Salicylic acid-13C6, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90446	Information	Secobarbital-13C4, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90447	Information	Triclocarban-13C6, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90448	Information	Valproic acid-d6, surrogate, NWQL Pharm3 method, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90449	Information	1-Bromo-4-fluorobenzene, surrogate, EPA 524.2 VOC schedules, water, unfiltered, percent recovery	Not checked					Recoverable		460-00-4	 	%
90450	Information	Dibromofluoromethane, surrogate, EPA 524.2, water, unfiltered, percent recovery	Not checked					Recoverable		1868-53-7	 	%
90451	Information	Thiamethoxam-d3 (N-methyl-d3), surrogate, water, filtered, percent recovery	Not checked					Dissolved		1294048-82-0	 	%
90452	Information	Clothianidin-d3 (N-methyl-d3), surrogate, water, filtered, percent recovery	Not checked					Dissolved		1262776-24-8	 	%
90453	Information	Acetamiprid-13C6, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90454	Information	Fipronil-13C4-15N2, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90455	Information	Triazole-13C2-15N3, surrogate, water, filtered, percent recovery	Not checked					Dissolved		1261170-82-4	 	%
90456	Information	Dicamba-13C6, surrogate, water, filtered, percent recovery	Not checked					Dissolved		1173032-06-7	 	%
90457	Information	Bentazon-13C10-15N, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90459	Information	2-Octanone, surrogate, water, unfiltered, percent recovery	Not checked					Recoverable		111-13-7	 	%
90460	Information	1-Bromo-4-fluorobenzene, surrogate, bed sediment, percent recovery	Not checked					Bed Sediment		460-00-4	 	%
90461	Information	Dibromofluoromethane, surrogate, bed sediment, percent recovery	Not checked					Bed Sediment		1868-53-7	 	%
90462	Information	Toluene-d8, surrogate, bed sediment, percent recovery	Not checked					Bed Sediment		2037-26-5	 	%
90463	Information	1-Bromo-4-fluorobenzene, surrogate, solids, percent recovery	Not checked							460-00-4	 	%
90464	Information	Dibromofluoromethane, surrogate, solids, percent recovery	Not checked							1868-53-7	 	%
90465	Information	Toluene-d8, surrogate, solids, percent recovery	Not checked							2037-26-5	 	%
90466	Information	Testosterone glucuronide, spike, water, filtered, apparent percent recovery	Not checked					Dissolved		1180-25-2	 	%
90467	Information	1-Bromo-4-fluorobenzene, surrogate, soil, percent recovery	Not checked					Recoverable		460-00-4	 	%
90468	Information	Dibromofluoromethane, surrogate, soil, percent recovery	Not checked					Recoverable		1868-53-7	 	%
90469	Information	Toluene-d8, surrogate, soil, percent recovery	Not checked					Recoverable		2037-26-5	 	%
90470	Information	(Trifluoromethyl)benzene, gasoline-range organic surrogate, soil, percent recovery	Not checked					Recoverable		98-08-8	 	%
90471	Information	1,2-Dichlorobenzene-d4, gasoline-range organic surrogate, soil, percent recovery	Not checked					Recoverable		2199-69-1	 	%
90472	Information	1-Bromo-4-fluorobenzene, gasoline-range organic surrogate, soil, percent recovery	Not checked					Recoverable		460-00-4	 	%
90473	Information	n-Eicosane (C20), diesel-range organic surrogate, soil, percent recovery	Not checked					Recoverable		112-95-8	 	%
90474	Information	Squalene, diesel-range organic surrogate, soil, percent recovery	Not checked					Recoverable		111-02-4	 	%
90475	Information	1,2-Dichlorobenzene-d4, gasoline-range organic surrogate, water, unfiltered, percent recovery	Not checked					Recoverable		2199-69-1	 	%
90476	Information	n-Eicosane (C20), diesel-range organic surrogate, water, unfiltered, percent recovery	Not checked					Recoverable		112-95-8	 	%
90477	Information	Squalene, diesel-range organic surrogate, water, unfiltered, percent recovery	Not checked					Recoverable		111-02-4	 	%
90478	Information	1,2-Dichlorobenzene-d4, surrogate, water, filtered, gasoline-range organic compound (GRO) analysis, percent recovery	Not checked					Dissolved		 	 	%
90479	Information	Thiabendazole-d4, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		 	 	%
90480	Information	Albuterol-d9, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		1133418-26-4	 	%
90481	Information	Diltiazem-d3, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		 	 	%
90482	Information	Trimethoprim-d9, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		1189460-62-5	 	%
90483	Information	Acetaminophen-d3, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		60902-28-5	 	%
90484	Information	Norfluoxetine-d6, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		 	 	%
90485	Information	Methadone-d9, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		 	 	%
90486	Information	Oxycodone-d3, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		 	 	%
90487	Information	Hydrocodone-d3, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		136765-36-1	 	%
90488	Information	Temazepam-d5, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		136765-51-0	 	%
90489	Information	Caffeine-(trimethyl-13C3), isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		78072-66-9	 	%
90490	Information	Sulfamethoxazole-(phenyl-13C6), isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		1196157-90-0	 	%
90491	Information	Cotinine-d3, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		110952-70-0	 	%
90492	Information	Amphetamine-d6, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		73758-26-6	 	%
90493	Information	Codeine-d6, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		371151-94-9	 	%
90494	Information	Pseudoephedrine-d3, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		 	 	%
90495	Information	Diphenhydramine-d3, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		 	 	%
90496	Information	Fluoxetine-d6, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		 	 	%
90497	Information	Diazepam-d5, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		65854-76-4	 	%
90498	Information	Bisphenol A-d16, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		96210-87-6	 	%
90499	Information	Bisphenol A-d16, isotope dilution standard, water, unfiltered, NWQL schedule 4434, percent recovery	Not checked					Recoverable		96210-87-6	 	%
90500	Information	1-Bromo-3-chloropropane, surrogate, NWQL VOC-SIM method, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		109-70-6	 	%
90501	Information	1,4-Dibromobenzene, surrogate, NWQL schedules 1383/1385, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		106-37-6	 	%
90502	Information	1,4-Dibromobenzene, surrogate, NWQL schedule 1394, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		106-37-6	 	%
90503	Information	1,4-Dibromobenzene, surrogate, NWQL schedules 1384/1386, bed sediment, percent recovery	USGS use and no use by EPA					Bed Sediment		106-37-6	 	%
90504	Information	alpha-HCH-d6, surrogate, NWQL schedule 1325, bed sediment, percent recovery	USGS use and no use by EPA					Bed Sediment		86194-41-4	 	%
90505	Information	alpha-HCH-d6, surrogate, NWQL schedule 1379, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		86194-41-4	 	%
90506	Information	1-Bromo-4-fluorobenzene, surrogate, NWQL schedule 1401, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		460-00-4	 	%
90507	Information	1-Bromo-4-fluorobenzene, surrogate, NWQL schedule 1401, VOC-SIM method, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		460-00-4	 	%
90508	Information	1,2-Dichloroethane-d4, surrogate, NWQL schedule 1401, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		17060-07-0	 	%
90509	Information	cis-Androsterone-2,2,3,4,4-d5, isotope dilution standard, water, unfiltered, percent recovery	Not checked					Total		 	 	%
90510	Information	Progesterone-2,3,4-13C3, isotope dilution standard, water, filtered, percent recovery	Not checked					Dissolved		327048-87-3	 	%
90511	Information	Progesterone-2,3,4-13C3, isotope dilution standard, water, unfiltered, percent recovery	Not checked					Total		327048-87-3	 	%
90512	Information	Progesterone-2,3,4-13C3, isotope dilution standard, solids, percent recovery	Not checked					Recoverable		327048-87-3	 	%
90513	Information	Progesterone-2,3,4-13C3, isotope dilution standard, suspended sediment, percent recovery	Not checked					Suspended		327048-87-3	 	%
90514	Information	Progesterone-2,3,4-13C3, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked					Recoverable		327048-87-3	 	%
90515	Information	3,4-Dichloroaniline-2,6-d2, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90516	Information	3-Phenoxybenzoic acid-13C6, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90517	Information	Acetochlor-d11, surrogate, water, filtered, percent recovery	Not checked					Dissolved		1189897-44-6	 	%
90518	Information	Alachlor-d13, surrogate, water, filtered, percent recovery	Not checked					Dissolved		1015856-63-9	 	%
90519	Information	Carbaryl-d7, surrogate, water, filtered, percent recovery	Not checked					Dissolved		362049-56-7	 	%
90520	Information	Carbendazim-d4, surrogate, water, filtered, percent recovery	Not checked					Dissolved		291765-95-2	 	%
90521	Information	Carbofuran-d3 (N-methyl-d3), surrogate, water, filtered, percent recovery	Not checked					Dissolved		1007459-98-4	 	%
90522	Information	Deethylatrazine-d6, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90523	Information	Diazinon-d10 (diethyl-d10), surrogate, water, filtered, percent recovery	Not checked					Dissolved		100155-47-3	 	%
90524	Information	Diflubenzuron-d4 (4-chlorophenyl-d4), surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90525	Information	DCPA-d6 (dimethyl-d6), surrogate, water, filtered, percent recovery	Not checked					Dissolved		350818-66-5	 	%
90526	Information	EPTC-d14 (dipropyl-d14), surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90527	Information	Hexazinone-d6 (N,N-dimethyl-d6), surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90528	Information	Iprodione-d5, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90529	Information	Linuron-d6 (dimethyl-d6), surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90530	Information	1-Bromo-4-fluorobenzene, surrogate, NWQL schedule 2090, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		460-00-4	 	%
90531	Information	1,2-Dichloroethane-d4, surrogate, NWQL schedule 2090, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		17060-07-0	 	%
90532	Information	p,p'-DDE-13C12, surrogate, bed sediment, percent recovery	Not checked					Recoverable		 	 	%
90533	Information	p,p'-DDE-13C12, surrogate, suspended sediment, percent recovery	Not checked					Recoverable		 	 	%
90534	Information	p,p'-DDE-13C12, surrogate, core material, percent recovery	Not checked					Recoverable		 	 	%
90535	Information	p,p'-DDE-13C12, surrogate, soil, percent recovery	Not checked					Recoverable		 	 	%
90536	Information	Atrazine-13C3, surrogate, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
90537	Information	Imidacloprid-d4, surrogate, water, filtered, percent recovery	Not checked					Dissolved		1015855-75-0	 	%
90538	Information	Trifluralin-d10, surrogate, suspended sediment, percent recovery	Not checked					Recoverable		 	 	%
90539	Information	Trifluralin-d10, surrogate, bed sediment, percent recovery	Not checked					Recoverable		 	 	%
90540	Information	Trifluralin-d10, surrogate, core material, percent recovery	Not checked					Recoverable		 	 	%
90541	Information	Trifluralin-d10, surrogate, soil, percent recovery	Not checked					Recoverable		 	 	%
90542	Information	cis-Permethrin-13C6, surrogate, bed sediment, percent recovery	Not checked					Recoverable		 	 	%
90543	Information	cis-Permethrin-13C6, surrogate, core material, percent recovery	Not checked					Recoverable		 	 	%
90544	Information	cis-Permethrin-13C6, surrogate, soil, percent recovery	Not checked					Recoverable		 	 	%
90545	Information	Chloroxynil, surrogate, water, filtered, percent recovery	Not checked					Dissolved		1891-95-8	 	%
