#
# National Water Information System
# 2019/03/30
#
#
# Date Retrieved: USGS Water Data for the Nation Help System
#
parm_cd	group	parm_nm	epa_equivalence	result_statistical_basis	result_time_basis	result_weight_basis	result_particle_size_basis	result_sample_fraction	result_temperature_basis	CASRN	SRSName	parm_unit
63993	Organics, PCBs	PCB congener 159, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		39635-35-3	2,3,3',4,5,5'-Hexachlorobiphenyl	pg/l
63994	Organics, PCBs	PCB congener 160, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		41411-62-5	2,3,3',4,5,6-Hexachlorobiphenyl	pg/l
63995	Organics, PCBs	PCB congener 161, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		74472-43-8	2,3,3',4,5',6-Hexachlorobiphenyl	pg/l
63996	Organics, PCBs	PCB congener 162, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		39635-34-2	2,3,3',4',5,5'-Hexachlorobiphenyl	pg/l
63997	Organics, PCBs	PCB congener 163, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		74472-44-9	2,3,3',4',5,6-Hexachlorobiphenyl	pg/l
63998	Organics, PCBs	PCB congener 164, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		74472-45-0	2,3,3',4',5',6-Hexachlorobiphenyl	pg/l
63999	Organics, PCBs	PCB congener 165, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		74472-46-1	2,3,3',5,5',6-Hexachlorobiphenyl	pg/l
64000	Organics, PCBs	PCB congener 166, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		41411-63-6	2,3,4,4',5,6-Hexachlorobiphenyl	pg/l
64001	Organics, PCBs	PCB congener 167, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52663-72-6	2,3',4,4',5,5'-Hexachlorobiphenyl	pg/l
64002	Organics, PCBs	PCB congener 168, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		59291-65-5	2,3',4,4',5',6-Hexachlorobiphenyl	pg/l
64003	Organics, PCBs	PCB congener 169, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		32774-16-6	3,3',4,4',5,5'-Hexachlorobiphenyl	pg/l
64004	Organics, PCBs	PCB congener 170, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		35065-30-6	2,2',3,3',4,4',5-Heptachlorobiphenyl	pg/l
64005	Organics, PCBs	PCB congener 171, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52663-71-5	2,2',3,3',4,4',6-Heptachlorobiphenyl	pg/l
64006	Organics, PCBs	PCB congener 172, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52663-74-8	2,2',3,3',4,5,5'-Heptachlorobiphenyl	pg/l
64007	Organics, PCBs	PCB congener 173, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		68194-16-1	2,2',3,3',4,5,6-Heptachlorobiphenyl	pg/l
64008	Organics, PCBs	PCB congener 174, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		38411-25-5	2,2',3,3',4,5,6'-Heptachlorobiphenyl	pg/l
64009	Organics, PCBs	PCB congener 175, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		40186-70-7	2,2',3,3',4,5',6-Heptachlorobiphenyl	pg/l
64010	Organics, PCBs	PCB congener 176, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52663-65-7	2,2',3,3',4,6,6'-Heptachlorobiphenyl	pg/l
64011	Organics, PCBs	PCB congener 177, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52663-70-4	2,2',3,3',4,5',6'-Heptachlorobiphenyl	pg/l
64012	Organics, PCBs	PCB congener 178, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52663-67-9	2,2',3,3',5,5',6-Heptachlorobiphenyl	pg/l
64013	Organics, PCBs	PCB congener 179, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52663-64-6	2,2',3,3',5,6,6'-Heptachlorobiphenyl	pg/l
64014	Organics, PCBs	PCB congener 180, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		35065-29-3	2,2',3,4,4',5,5'-Heptachlorobiphenyl	pg/l
64015	Organics, PCBs	PCB congener 181, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		74472-47-2	2,2',3,4,4',5,6-Heptachlorobiphenyl	pg/l
64016	Organics, PCBs	PCB congener 182, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		60145-23-5	2,2',3,4,4',5,6'-Heptachlorobiphenyl	pg/l
64017	Organics, PCBs	PCB congener 183, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52663-69-1	2,2',3,4,4',5',6-Heptachlorobiphenyl	pg/l
64018	Organics, PCBs	PCB congener 184, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		74472-48-3	2,2',3,4,4',6,6'-Heptachlorobiphenyl	pg/l
64019	Organics, PCBs	PCB congener 185, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52712-05-7	2,2',3,4,5,5',6-Heptachlorobiphenyl	pg/l
64020	Organics, PCBs	PCB congener 186, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		74472-49-4	2,2',3,4,5,6,6'-Heptachlorobiphenyl	pg/l
64021	Organics, PCBs	PCB congener 187, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52663-68-0	2,2',3,4',5,5',6-Heptachlorobiphenyl	pg/l
64022	Organics, PCBs	PCB congener 188, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		74487-85-7	2,2',3,4',5,6,6'-Heptachlorobiphenyl	pg/l
64023	Organics, PCBs	PCB congener 189, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		39635-31-9	2,3,3',4,4',5,5'-Heptachlorobiphenyl	pg/l
64024	Organics, PCBs	PCB congener 190, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		41411-64-7	2,3,3',4,4',5,6-Heptachlorobiphenyl	pg/l
64025	Organics, PCBs	PCB congener 191, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		74472-50-7	2,3,3',4,4',5',6-Heptachlorobiphenyl	pg/l
64026	Organics, PCBs	PCB congener 192, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		74472-51-8	2,3,3',4,5,5',6-Heptachlorobiphenyl	pg/l
64027	Organics, PCBs	PCB congener 193, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		69782-91-8	2,3,3',4',5,5',6-Heptachlorobiphenyl	pg/l
64028	Organics, PCBs	PCB congener 194, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		35694-08-7	2,2',3,3',4,4',5,5'-Octachlorobiphenyl	pg/l
64029	Organics, PCBs	PCB congener 195, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52663-78-2	2,2',3,3',4,4',5,6-Octachlorobiphenyl	pg/l
64030	Organics, PCBs	PCB congener 196, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		42740-50-1	2,2',3,3',4,4',5,6'-Octachlorobiphenyl	pg/l
64031	Organics, PCBs	PCB congener 197, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		33091-17-7	2,2',3,3',4,4',6,6'-Octachlorobiphenyl	pg/l
64032	Organics, PCBs	PCB congener 198, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		68194-17-2	2,2',3,3',4,5,5',6-Octachlorobiphenyl	pg/l
64033	Organics, PCBs	PCB congener 199, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52663-75-9	2,2',3,3',4,5,5',6'-Octachlorobiphenyl	pg/l
64034	Organics, PCBs	PCB congener 200, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52663-73-7	2,2',3,3',4,5,6,6'-Octachlorobiphenyl	pg/l
64035	Organics, PCBs	PCB congener 201, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		40186-71-8	2,2',3,3',4,5',6,6'-Octachlorobiphenyl	pg/l
64036	Organics, PCBs	PCB congener 202, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		2136-99-4	2,2',3,3',5,5',6,6'-Octachlorobiphenyl	pg/l
64037	Organics, PCBs	PCB congener 203, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52663-76-0	2,2',3,4,4',5,5',6-Octachlorobiphenyl	pg/l
64038	Organics, PCBs	PCB congener 204, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		74472-52-9	2,2',3,4,4',5,6,6'-Octachlorobiphenyl	pg/l
64039	Organics, PCBs	PCB congener 205, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		74472-53-0	2,3,3',4,4',5,5',6-Octachlorobiphenyl	pg/l
64040	Organics, PCBs	PCB congener 206, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		40186-72-9	2,2',3,3',4,4',5,5',6-Nonachlorobiphenyl	pg/l
64041	Organics, PCBs	PCB congener 207, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52663-79-3	2,2',3,3',4,4',5,6,6'-Nonachlorobiphenyl	pg/l
64042	Organics, PCBs	PCB congener 208, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		52663-77-1	2,2',3,3',4,5,5',6,6'-Nonachlorobiphenyl	pg/l
64043	Organics, PCBs	PCB congener 209, water, filtered, recoverable, picograms per liter	USGS use and no use by EPA					Dissolved		2051-24-3	Decachlorobiphenyl	pg/l
64400	Organics, PCBs	PCB congener 70, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		32598-11-1	2,3',4',5-Tetrachlorobiphenyl	ng/m3
64401	Organics, PCBs	PCB congener 101, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		37680-73-2	2,2',4,5,5'-Pentachlorobiphenyl	ng/m3
64402	Organics, PCBs	PCB congener 110, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		38380-03-9	2,3,3',4',6-Pentachlorobiphenyl	ng/m3
64403	Organics, PCBs	PCB congener 118, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		31508-00-6	2,3',4,4',5-Pentachlorobiphenyl	ng/m3
64404	Organics, PCBs	PCB congener 138, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		35065-28-2	2,2',3,4,4',5'-Hexachlorobiphenyl	ng/m3
64405	Organics, PCBs	PCB congener 146, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		51908-16-8	2,2',3,4',5,5'-Hexachlorobiphenyl	ng/m3
64406	Organics, PCBs	PCB congener 149, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		38380-04-0	2,2',3,4',5',6-Hexachlorobiphenyl	ng/m3
64407	Organics, PCBs	PCB congener 151, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		52663-63-5	2,2',3,5,5',6-Hexachlorobiphenyl	ng/m3
64408	Organics, PCBs	PCB congener 170, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		35065-30-6	2,2',3,3',4,4',5-Heptachlorobiphenyl	ng/m3
64409	Organics, PCBs	PCB congener 174, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		38411-25-5	2,2',3,3',4,5,6'-Heptachlorobiphenyl	ng/m3
64410	Organics, PCBs	PCB congener 177, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		52663-70-4	2,2',3,3',4,5',6'-Heptachlorobiphenyl	ng/m3
64411	Organics, PCBs	PCB congener 180, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		35065-29-3	2,2',3,4,4',5,5'-Heptachlorobiphenyl	ng/m3
64412	Organics, PCBs	PCB congener 183, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		52663-69-1	2,2',3,4,4',5',6-Heptachlorobiphenyl	ng/m3
64413	Organics, PCBs	PCB congener 187, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		52663-68-0	2,2',3,4',5,5',6-Heptachlorobiphenyl	ng/m3
64414	Organics, PCBs	PCB congener 194, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		35694-08-7	2,2',3,3',4,4',5,5'-Octachlorobiphenyl	ng/m3
64415	Organics, PCBs	PCB congener 206, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		40186-72-9	2,2',3,3',4,4',5,5',6-Nonachlorobiphenyl	ng/m3
64428	Organics, PCBs	PCBs, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter	USGS use and no use by EPA					Recoverable		1336-36-3	Polychlorinated biphenyls	ng/m3
64717	Organics, PCBs	PCB congener 8, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		34883-43-7	2,4'-Dichlorobiphenyl	ug/kg
64718	Organics, PCBs	PCB congener 18, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		37680-65-2	2,2',5-Trichlorobiphenyl	ug/kg
64719	Organics, PCBs	PCB congener 22, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		38444-85-8	2,3,4'-Trichlorobiphenyl	ug/kg
64720	Organics, PCBs	PCB congener 26, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		38444-81-4	2,3',5-Trichlorobiphenyl	ug/kg
64721	Organics, PCBs	PCB congener 28, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		7012-37-5	2,4,4'-Trichlorobiphenyl	ug/kg
64722	Organics, PCBs	PCB congener 31, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		16606-02-3	2,4',5-Trichlorobiphenyl	ug/kg
64723	Organics, PCBs	PCB congener 33, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		38444-86-9	2,3',4'-Trichlorobiphenyl	ug/kg
64724	Organics, PCBs	PCB congener 44, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		41464-39-5	2,2',3,5'-Tetrachlorobiphenyl	ug/kg
64725	Organics, PCBs	PCB congener 49, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		41464-40-8	2,2',4,5'-Tetrachlorobiphenyl	ug/kg
64726	Organics, PCBs	PCB congener 52, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		35693-99-3	2,2',5,5'-Tetrachlorobiphenyl	ug/kg
64727	Organics, PCBs	PCB congener 70, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		32598-11-1	2,3',4',5-Tetrachlorobiphenyl	ug/kg
64728	Organics, PCBs	PCB congener 95, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		38379-99-6	2,2',3,5',6-Pentachlorobiphenyl	ug/kg
64729	Organics, PCBs	PCB congener 101, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		37680-73-2	2,2',4,5,5'-Pentachlorobiphenyl	ug/kg
64730	Organics, PCBs	PCB congener 110, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		38380-03-9	2,3,3',4',6-Pentachlorobiphenyl	ug/kg
64731	Organics, PCBs	PCB congener 118, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		31508-00-6	2,3',4,4',5-Pentachlorobiphenyl	ug/kg
64732	Organics, PCBs	PCB congener 138, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		35065-28-2	2,2',3,4,4',5'-Hexachlorobiphenyl	ug/kg
64733	Organics, PCBs	PCB congener 146, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		51908-16-8	2,2',3,4',5,5'-Hexachlorobiphenyl	ug/kg
64734	Organics, PCBs	PCB congener 149, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		38380-04-0	2,2',3,4',5',6-Hexachlorobiphenyl	ug/kg
64735	Organics, PCBs	PCB congener 151, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		52663-63-5	2,2',3,5,5',6-Hexachlorobiphenyl	ug/kg
64736	Organics, PCBs	PCB congener 170, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		35065-30-6	2,2',3,3',4,4',5-Heptachlorobiphenyl	ug/kg
64737	Organics, PCBs	PCB congener 174, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		38411-25-5	2,2',3,3',4,5,6'-Heptachlorobiphenyl	ug/kg
64738	Organics, PCBs	PCB congener 177, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		52663-70-4	2,2',3,3',4,5',6'-Heptachlorobiphenyl	ug/kg
64739	Organics, PCBs	PCB congener 180, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		35065-29-3	2,2',3,4,4',5,5'-Heptachlorobiphenyl	ug/kg
64740	Organics, PCBs	PCB congener 183, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		52663-69-1	2,2',3,4,4',5',6-Heptachlorobiphenyl	ug/kg
64741	Organics, PCBs	PCB congener 187, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		52663-68-0	2,2',3,4',5,5',6-Heptachlorobiphenyl	ug/kg
64742	Organics, PCBs	PCB congener 194, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		35694-08-7	2,2',3,3',4,4',5,5'-Octachlorobiphenyl	ug/kg
64743	Organics, PCBs	PCB congener 206, solids, recoverable, dry weight, micrograms per kilogram	USGS use and no use by EPA			Dry		Recoverable		40186-72-9	2,2',3,3',4,4',5,5',6-Nonachlorobiphenyl	ug/kg
64757	Organics, PCBs	PCB congener 3, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		2051-62-9	4-Chlorobiphenyl	ng/l
64758	Organics, PCBs	PCB congeners 4 plus 10, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-4/10	ng/l
64759	Organics, PCBs	PCB congeners 5 plus 8, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-5/8	ng/l
64760	Organics, PCBs	PCB congener 6, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		25569-80-6	2,3'-Dichlorobiphenyl	ng/l
64761	Organics, PCBs	PCB congeners 7 plus 9, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-7/9	ng/l
64762	Organics, PCBs	PCB congeners 15 plus 17, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-15/17	ng/l
64763	Organics, PCBs	PCB congeners 16 plus 32, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-16/32	ng/l
64764	Organics, PCBs	PCB congener 18, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		37680-65-2	2,2',5-Trichlorobiphenyl	ng/l
64765	Organics, PCBs	PCB congener 19, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		38444-73-4	2,2',6-Trichlorobiphenyl	ng/l
64766	Organics, PCBs	PCB congener 22, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		38444-85-8	2,3,4'-Trichlorobiphenyl	ng/l
64767	Organics, PCBs	PCB congeners 24 plus 27, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-24/27	ng/l
64768	Organics, PCBs	PCB congener 25, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		55712-37-3	2,3',4-Trichlorobiphenyl	ng/l
64769	Organics, PCBs	PCB congener 26, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		38444-81-4	2,3',5-Trichlorobiphenyl	ng/l
64770	Organics, PCBs	PCB congeners 28 plus 31, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-28/31	ng/l
64771	Organics, PCBs	PCB congener 33, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		38444-86-9	2,3',4'-Trichlorobiphenyl	ng/l
64772	Organics, PCBs	PCB congeners 37 plus 42, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-37/42	ng/l
64773	Organics, PCBs	PCB congener 40, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		38444-93-8	2,2',3,3'-Tetrachlorobiphenyl	ng/l
64774	Organics, PCBs	PCB congeners 41 plus 64 plus 71, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-41/64/71	ng/l
64775	Organics, PCBs	PCB congener 44, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		41464-39-5	2,2',3,5'-Tetrachlorobiphenyl	ng/l
64776	Organics, PCBs	PCB congener 45, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		70362-45-7	2,2',3,6-Tetrachlorobiphenyl	ng/l
64777	Organics, PCBs	PCB congener 46, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		41464-47-5	2,2',3,6'-Tetrachlorobiphenyl	ng/l
64778	Organics, PCBs	PCB congeners 47 plus 48, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-47/48	ng/l
64779	Organics, PCBs	PCB congener 49, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		41464-40-8	2,2',4,5'-Tetrachlorobiphenyl	ng/l
64780	Organics, PCBs	PCB congener 51, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		68194-04-7	2,2',4,6'-Tetrachlorobiphenyl	ng/l
64781	Organics, PCBs	PCB congener 52, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		35693-99-3	2,2',5,5'-Tetrachlorobiphenyl	ng/l
64782	Organics, PCBs	PCB congener 53, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		41464-41-9	2,2',5,6'-Tetrachlorobiphenyl	ng/l
64783	Organics, PCBs	PCB congeners 56 plus 60, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-56/60	ng/l
64784	Organics, PCBs	PCB congener 63, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		74472-34-7	2,3,4',5-Tetrachlorobiphenyl	ng/l
64785	Organics, PCBs	PCB congener 66, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		32598-10-0	2,3',4,4'-Tetrachlorobiphenyl	ng/l
64786	Organics, PCBs	PCB congeners 70 plus 76, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-70/76	ng/l
64787	Organics, PCBs	PCB congener 74, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		32690-93-0	2,4,4',5-Tetrachlorobiphenyl	ng/l
64788	Organics, PCBs	PCB congeners 77 plus 110, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-77/110	ng/l
64789	Organics, PCBs	PCB congener 82, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		52663-62-4	2,2',3,3',4-Pentachlorobiphenyl	ng/l
64790	Organics, PCBs	PCB congener 83, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		60145-20-2	2,2',3,3',5-Pentachlorobiphenyl	ng/l
64791	Organics, PCBs	PCB congeners 84 plus 92, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-84/92	ng/l
64792	Organics, PCBs	PCB congener 85, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		65510-45-4	2,2',3,4,4'-Pentachlorobiphenyl	ng/l
64793	Organics, PCBs	PCB congener 87, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		38380-02-8	2,2',3,4,5'-Pentachlorobiphenyl	ng/l
64794	Organics, PCBs	PCB congener 89, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		73575-57-2	2,2',3,4,6'-Pentachlorobiphenyl	ng/l
64795	Organics, PCBs	PCB congener 91, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		68194-05-8	2,2',3,4',6-Pentachlorobiphenyl	ng/l
64796	Organics, PCBs	PCB congener 95, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		38379-99-6	2,2',3,5',6-Pentachlorobiphenyl	ng/l
64797	Organics, PCBs	PCB congener 97, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		41464-51-1	2,2',3,4',5'-Pentachlorobiphenyl	ng/l
64798	Organics, PCBs	PCB congener 99, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		38380-01-7	2,2',4,4',5-Pentachlorobiphenyl	ng/l
64799	Organics, PCBs	PCB congener 101, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		37680-73-2	2,2',4,5,5'-Pentachlorobiphenyl	ng/l
64800	Organics, PCBs	PCB congeners 105 plus 132 plus 153, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-105/132/153	ng/l
64801	Organics, PCBs	PCB congener 118, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		31508-00-6	2,3',4,4',5-Pentachlorobiphenyl	ng/l
64802	Organics, PCBs	PCB congeners 123 plus 149, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-123/149	ng/l
64803	Organics, PCBs	PCB congener 128, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		38380-07-3	2,2',3,3',4,4'-Hexachlorobiphenyl	ng/l
64804	Organics, PCBs	PCB congeners 135 plus 144, water, unfiltered, recoverable, nanograms per liter	USGS use and no use by EPA					Recoverable		 	PCB-135/144	ng/l
